"","Basal III cells","Fibroblasts","Macrophages"
"HMDB0033951",-0.997430331875642,-0.960488698364196,-0.895539595869728
"HMDB0034227",6.82829632333938e-08,1.08897257979547e-08,-0.999999998250213
"HMDB0035924",-0.999999999829773,-0.999999999512416,2.28016496202888e-09
"HMDB0036087",-0.999999999293752,1.02535542161852e-10,-0.999999999455109
"HMDB0037138",-0.999999998611482,7.63927360037205e-09,-0.999999995847476
"HMDB0037177",0.0229467278147162,-0.964725728309624,2.47439338614721e-07
"HMDB0038660",0.000118114275811403,0.000105669544979901,-0.999991424927755
"HMDB0038852",2.2082447429229e-11,-0.999999999996082,-0.999999999993481
"HMDB0039463",6.82829632333938e-08,1.08897257979547e-08,-0.999999998250213
"HMDB0041627",-0.997592119726348,-0.998186740305637,0.0335388174616951
"HMDB0041827",0,-0.0714007453734709,-0.789780735193832
"HMDB0041861",3.93992812595462e-09,2.86878158055465e-09,-0.999999977956885
"HMDB0041950",9.49709817442042e-07,-0.999999244204855,-0.999999991858476
"HMDB0041991",-0.999999902654832,-0.999999937054699,-0.999999980655729
"HMDB0042012",-0.999999998224677,-0.999999998140205,-0.999999997972727
"HMDB0059597",0.814931069045646,0.860470410209727,0.460930055693896
"HMDB0059625",-0.99999791104883,2.70796361539456e-06,-0.999998955746979
"HMDB0059661",0.0234719925745638,-0.953721747804645,0.0617359438025092
"HMDB0060104",3.38584363355088e-08,1.91879329500295e-08,-0.999999997628394
"HMDB0060159",8.01817457811664e-10,1.78028478154284e-10,-0.99999999732236
"HMDB0060164",1.75393277309104e-09,7.08046812417771e-11,8.0767603401285e-10
"HMDB0060180",-0.995204402451049,-0.995779558862414,0.0712159668427379
"HMDB0060382",3.27179251123461e-08,2.40657786313828e-08,-0.999999999731325
"HMDB0060390",9.54177225694267e-09,1.67393826230141e-08,-0.99999999990835
"HMDB0060475",0.00362116876983098,0.00715789764142774,0.0183525549020523
"HMDB0060661",-0.999881005318367,-0.999988061561505,0.00205684304607659
"HMDB0060747",1.69197718927537e-05,1.71806976068493e-06,-0.999998786031929
"HMDB0061685",3.75467210606975e-09,-0.999999996867455,-0.999999998515805
"HMDB0061714",2.19851414786921e-05,2.06934527419668e-05,3.3906253850025e-06
"HMDB0062179",-0.999935376535934,-0.999932043954185,1.86315448511692e-08
"HMDB0062188",6.09774983956834e-08,3.17629895010627e-08,-0.999999978161364
"HMDB0062251",0.00275542101250545,0.0381134514085394,0.0814608624462553
"HMDB0062270",0.0206686040194244,0.0380544145011348,-0.841126546826674
"HMDB0062424",-0.999935376535934,-0.999932043954185,1.86315448511692e-08
"HMDB0062483",1.00980381273925e-06,-0.999998389274631,4.95728151145763e-07
"HMDB0062486",4.71766083269352e-07,2.97869230152015e-07,-0.999999996631932
"HMDB0062493",6.10186180998188e-08,-0.99999990452669,-0.999999977851975
"HMDB0062520",-0.999999967820964,-0.999999979594284,1.72443851693299e-09
"HMDB0062562",9.71535577159867e-08,4.63051946063016e-08,-0.999999977936081
"HMDB0062619",3.95095619261846e-08,1.28207979876624e-07,7.99503441128037e-08
"HMDB0062645",7.70211861014953e-06,5.73395448049066e-06,1.31463801192439e-06
"HMDB0062684",2.70164515205997e-08,1.60476135469962e-08,1.94853433960815e-10
"HMDB0062696",-0.999983988854428,-0.999999933566106,-0.999999977183775
"HMDB0062702",-0.999999968995918,-0.99999657620609,-0.999999981440273
"HMDB0062703",0.0946930242853524,0.0833164172439439,0.0180855993748245
"HMDB0062761",-0.999999986540205,1.82345072210472e-08,-0.999999991647597
"HMDB0062801",2.8825755933086e-08,1.68685447949655e-08,-0.999999996152657
"HMDB0240312",-0.999944490726647,0.000100910245018906,-0.999999997051155
"HMDB0240584",-0.999998047308217,6.30060404273365e-07,2.17680866973707e-06
"HMDB0240589",-0.999999998353644,-0.999999998594802,5.67558374653454e-09
"HMDB0240607",2.87420731629103e-08,1.68748485552084e-08,2.87859646138951e-09
"HMDB0240773",0.000761572177539589,-0.999987871466058,8.57376299545972e-09
"HMDB0240774",0.000552158143382795,-0.99927784498132,-0.999999995341416
"HMDB0242149",-0.999999994323464,-0.999999999231597,2.60716814376879e-08
"HMDB0242179",2.87420731629103e-08,1.68748485552084e-08,2.87859646138951e-09
"HMDB0242292",0.0015453694443231,0.00101012243702611,0.00873155998448251
"HMDB0242325",-0.999999887245685,-0.999999949849346,-0.999999978643842
"HMDB0242348",2.9028758178948e-05,-0.999984659081805,-0.999986037965321
"HMDB0242363",-0.99999999957806,9.6725071536377e-10,-0.999999995559182
"HMDB0242392",7.84484046980729e-08,4.5296106836939e-08,2.01214798123007e-08
"HMDB0242411",-0.999999978847497,-0.999999999667567,1.20779278344898e-08
"HMDB0242414",-0.989234626322848,-0.997391521716034,0.1162888337136
"HMDB0242506",0.0336420139332437,0.0353681113918509,0.0155028638308776
"HMDB0242534",0.0155247142708153,-0.968690983770094,-0.954265501751006
"HMDB0242576",-0.999999965383553,-0.999999974199263,-0.999999992789297
"HMDB0242608",1.60042342454293e-06,-0.999998867914176,-0.999995954723525
"HMDB0242614",-1.99999999941959,-1.99999999828323,7.16231858899799e-09
"HMDB0242634",-0.997011769876872,0.00478186869189206,-0.999935704359211
"HMDB0242742",-0.999999999714357,-0.999999999239116,3.72844367059672e-09
"HMDB0243633",-0.994747181474044,0.00808005768119687,-0.999999991739369
"HMDB0244343",-0.972762424919281,0.0152335460217398,0.161784519009967
"HMDB0244347",2.47637133984372e-08,1.68587918470443e-08,-0.999999995145473
"HMDB0244369",-0.999999690634692,-0.999997869817892,1.54371378908831e-07
"HMDB0244445",-0.999999886942257,-0.999999950081037,-0.999999980269036
"HMDB0244465",3.51046173941397e-08,8.22089086525439e-09,-0.999999888052099
"HMDB0244522",2.35278379742669e-05,2.07692349890145e-05,3.3895660477469e-06
"HMDB0244553",-0.976542919533288,0.0463065930164044,-0.93830153737257
"HMDB0245099",0.000196348215900965,0.000429284435500205,-0.999999929656017
"HMDB0245269",3.35253430777126e-08,2.27280203946635e-08,1.72541741917983e-09
"HMDB0245567",9.33032410626377e-06,-0.999997612993834,-0.999999982657648
"HMDB0245990",2.93704908890114e-08,2.0956999002661e-08,-0.999999998751719
"HMDB0246128",0.0234719925745638,-0.953721747804645,0.0617359438025092
"HMDB0246298",9.5218289738129e-08,2.77324034565948e-08,4.94588062429801e-09
"HMDB0246318",1.71790935072021e-08,1.07245482688318e-08,-0.999999999605387
"HMDB0246552",-0.999999998611482,7.63927360037205e-09,-0.999999995847476
"HMDB0246682",-0.999999977245371,-0.999999989937291,-0.999999996232326
"HMDB0246887",-0.999999986162148,-0.999999993869783,-0.999999998175594
"HMDB0247113",2.26139587297887e-05,1.52166065444275e-05,-0.999997851787551
"HMDB0247117",-0.999238330107625,0.00029249783763996,0.00533627215688536
"HMDB0247192",1.14700128815759e-06,2.65126556549515e-06,-0.999983780764338
"HMDB0247294",2.77574930668261e-05,-0.999993366596847,-0.999999997815697
"HMDB0247474",0.00013561245942892,0.000140420349269819,7.26763763626922e-05
"HMDB0247485",-0.999999986162148,-0.999999993869783,-0.999999998175594
"HMDB0247706",0.0387819015315778,0.0337873997669356,0.00682629148856613
"HMDB0248410",1.07350855033597e-07,8.88612007545604e-08,2.52783400119423e-09
"HMDB0248585",0.00835507212730881,0.00519106397068346,1.84408226373671e-08
"HMDB0248647",0.00700814380790447,-0.987798718966264,0.00862395808780165
"HMDB0250160",9.08189703927259e-09,5.36543737310841e-09,2.33745479763607e-11
"HMDB0250194",0.00996165705417017,0.00198826415429732,-0.999999944156387
"HMDB0250682",2.81930008220021e-06,-0.999991445193962,7.50110735805151e-06
"HMDB0250712",-0.995021798842279,-0.991372811082654,-0.98147978510606
"HMDB0250725",-0.999916526712761,6.73393397135832e-05,-0.999999987110264
"HMDB0250782",0.000114768455299688,0.000188820702937818,0.00387458529687739
"HMDB0250791",0.00420674614324184,-0.999116669299987,-0.91952514253754
"HMDB0251511",-0.993736905583362,-0.995623399063692,-0.986661068735818
"HMDB0251512",-0.99951516718104,-0.998609406205249,-0.99023370464925
"HMDB0251515",0.0266764111771157,0.00806349571277584,-0.901915013907712
"HMDB0251530",-0.999999969246982,-0.999999977966606,7.42049828978884e-09
"HMDB0251697",-0.999999998002166,5.07950897717925e-10,-0.999999999909773
"HMDB0252127",-0.999999980517266,1.42438894001498e-09,-0.999999975797156
"HMDB0252153",7.62606489124474e-09,-0.999996489040192,-0.999999834209468
"HMDB0252293",-0.999485740244246,-0.999040791465425,1.24566415179002e-06
"HMDB0252887",-0.999999999242856,-0.999999998059477,6.38970658063974e-10
"HMDB0253027",4.81751962820194e-10,-0.99999999546916,1.48096320144811e-09
"HMDB0253334",5.45699865140785e-08,3.23124801330308e-08,2.94644271636763e-09
"HMDB0253468",1.97488240768562e-08,2.83298677032411e-08,6.71962685245715e-10
"HMDB0254039",0.0388839572133109,-0.999999995047476,2.23180439370983e-09
"HMDB0255048",2.44895402216027e-09,1.25177208656647e-10,2.56717916145388e-09
"HMDB0255053",-0.999999998261371,-0.999999999000252,6.99355793145246e-09
"HMDB0256281",6.47975688946609e-06,3.73590072518798e-06,-0.999999816464399
"HMDB0256618",-0.999999902654832,-0.999999937054699,-0.999999980655729
"HMDB0256817",0.000118114275811403,0.000105669544979901,-0.999991424927755
"HMDB0257139",5.2999558855579e-08,4.30395583902288e-08,-0.999999995364698
"HMDB0257594",-0.999999844233114,-0.999997554746079,9.20366942129924e-09
"HMDB0257686",-0.998090531642681,0.00273089156849385,5.36889234035664e-06
"HMDB0257923",3.40575319003646e-07,-0.999999661772919,6.87505578524034e-07
"HMDB0258420",3.27419325436297e-05,3.70788668755032e-05,2.17519170229759e-06
"HMDB0258742",2.9142367658286e-08,1.84380906958507e-08,-0.99999999919674
"HMDB0258856",3.90561644849504e-08,2.38908439454322e-08,4.39994942686151e-10
"HMDB0259219",0.0229467278147162,-0.964725728309624,2.47439338614721e-07
"HMDB0259827",4.23710143970178e-08,2.1915882087659e-08,-0.999999996626252
"HMDB0260267",-0.999999968931719,-0.999999972361208,-0.999999703297086
"HMDB0301757",-0.985427202705961,-0.966882485570984,0.00225681147127576
"HMDB0301760",-0.993669698047528,-0.999999932374979,-0.999999975362856
"HMDB0302203",0.0015453694443231,0.00101012243702611,0.00873155998448251
"HMDB0302508",7.10660231163021e-10,-0.999999999908856,5.36594239001342e-10
"HMDB0302754",6.03140245813562e-09,9.32967042808569e-09,-0.99999999962674
"HMDB0302835",2.60106170063866e-06,8.89709988011105e-07,-0.999976532606247
"HMDB0303019",4.51841420974384e-06,3.62722336404856e-06,-0.999999123141636
"HMDB0303167",2.60106170063866e-06,8.89709988011105e-07,-0.999976532606247
"HMDB0303345",6.02308711332376e-08,5.05924218095655e-09,-0.999999694215352
"HMDB0303347",-0.999996604845541,3.10791629319856e-06,2.78984921412494e-06
"HMDB0303348",-0.999996604845541,3.10791629319856e-06,2.78984921412494e-06
"HMDB0303361",-0.993736905583362,-0.995623399063692,-0.986661068735818
"HMDB0303385",0.0266764111771157,0.00806349571277584,-0.901915013907712
"HMDB0303648",-0.999988201595582,-0.999992937771073,-0.999998673097011
"HMDB0303730",0.0462598733377744,0.00909719294597839,0.00349004773407758
"HMDB0303950",2.43798946408314e-05,2.2016550371756e-05,3.39703427153857e-06
"HMDB0303991",-0.999988039189596,1.21608375137123e-06,6.06232978182354e-07
"HMDB0304081",0.00125782946864663,0.000803222775046528,-0.999639789508414
"HMDB0304085",0.0172796289726132,-0.973370022429419,0.00134690028816503
"HMDB0304156",-0.999999950425976,-0.999999953458335,1.3617612342522e-09
"HMDB0304157",1.3627086269075e-06,1.73802409086965e-07,5.99785975598452e-06
"HMDB0304180",2.32959668045751e-05,1.21321934347327e-05,3.76027095238661e-05
"HMDB0304256",0.00199417337285989,-0.999769779747274,-0.988771169959559
"HMDB0304269",2.796258763073e-05,1.97746265693848e-05,3.36079119692282e-06
"HMDB0304270",-0.999986570718555,-0.999994054539147,1.4670788089811e-06
"HMDB0304324",0.0238267744723172,0.0128859533336083,-0.872099729176493
"HMDB0304340",0.00763378750073872,-0.981227142356409,0.0560923719525643
"HMDB0304356",3.6613995927198e-06,-0.999996004891083,-0.999997635207553
"HMDB0304376",-0.999999932221774,-0.999999941581597,-0.999999983089021
"HMDB0304424",-0.999999577269034,-0.999999938821552,-0.999999808144769
"HMDB0304435",1.19696616771842e-09,-0.99999999929909,2.35680669230016e-09
"HMDB0304443",6.02308711332376e-08,5.05924218095655e-09,-0.999999694215352
"HMDB0304496",-0.999999255473679,-0.999993962696664,-0.999986774141801
"HMDB0304547",-0.999999968519113,-0.999999983106857,-0.999999997959821
"HMDB0304632",0.0155247142708153,-0.968690983770094,-0.954265501751006
"HMDB0304722",-0.999999973774458,-0.999999983700394,-0.999999998606403
"HMDB0304771",-0.999999008755653,2.67851739662554e-05,-0.999999995619809
"HMDB0304810",0.0206686040194244,0.0380544145011348,-0.841126546826674
