"ReactionID","ReactionName","Name","Status"
"HMR_7108",NA,"benzo[a]pyrene",0
"HMR_7110",NA,"naphthalene",1
"HMR_7112",NA,"aflatoxin B1",1
"HMR_7114",NA,"trichloroethene",1
"HMR_7116",NA,"bromobenzene",1
"HMR_7118",NA,"7,12-dimethylbenz[a]anthracene",0
"HMR_7120",NA,"4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone",0
"HMR_7122",NA,"1-nitronaphthalene",1
"HMR_7124",NA,"1,1-dichloroethylene",1
"HMR_7126",NA,"1,2-dibromoethane",0
"HMR_9023",NA,"TAG-extraction",0
"HMR_9024",NA,"chylomicron",0
"HMR_9032",NA,"SMCFA-blood-pool",0
"HMR_9808",NA,"propanoate",1
"HMR_9809",NA,"butyrate",1
"HMR_9810",NA,"valeric acid",1
"HMR_9811",NA,"hexanoic acid",1
"HMR_9812",NA,"heptylic acid",1
"HMR_9813",NA,"octanoic acid",1
"HMR_9814",NA,"nonanoic acid",1
"HMR_9815",NA,"decanoic acid",1
"HMR_9816",NA,"undecylic acid",1
"HMR_9033",NA,"NEFA blood pool in",0
"HMR_9034",NA,"glucose",1
"HMR_9035",NA,"linoleate",1
"HMR_9036",NA,"linolenate",1
"HMR_9037",NA,"phytanic acid",1
"HMR_9038",NA,"histidine",1
"HMR_9039",NA,"isoleucine",1
"HMR_9040",NA,"leucine",1
"HMR_9041",NA,"lysine",1
"HMR_9042",NA,"methionine",1
"HMR_9043",NA,"phenylalanine",1
"HMR_9044",NA,"threonine",1
"HMR_9045",NA,"tryptophan",1
"HMR_9046",NA,"valine",1
"HMR_9047",NA,"H2O",1
"HMR_9048",NA,"O2",1
"HMR_9049",NA,"VLDL",0
"HMR_9050",NA,"HDL",0
"HMR_9051",NA,"LDL",0
"HMR_9052",NA,"chylomicron remnant",0
"HMR_9053",NA,"VLDL remnant",0
"HMR_9054",NA,"HDL remnant",0
"HMR_9055",NA,"LDL remnant",0
"HMR_9056",NA,"NEFA blood pool out",0
"HMR_9058",NA,"CO2",1
"HMR_9061",NA,"alanine",1
"HMR_9062",NA,"asparagine",1
"HMR_9063",NA,"glutamine",1
"HMR_9064",NA,"tyrosine",1
"HMR_9065",NA,"cysteine",1
"HMR_9066",NA,"arginine",1
"HMR_9067",NA,"glycine",1
"HMR_9068",NA,"proline",1
"HMR_9069",NA,"serine",1
"HMR_9070",NA,"aspartate",1
"HMR_9071",NA,"glutamate",1
"HMR_9072",NA,"Pi",1
"HMR_9073",NA,"NH3",1
"HMR_9074",NA,"sulfate",1
"HMR_9075",NA,"urate",1
"HMR_9076",NA,"Fe2+",1
"HMR_9077",NA,"Na+",1
"HMR_9078",NA,"HCO3-",0
"HMR_9079",NA,"H+",1
"HMR_9080",NA,"zinc",1
"HMR_9081",NA,"K+",1
"HMR_9082",NA,"Ca2+",1
"HMR_9083",NA,"choline",1
"HMR_9084",NA,"ethanolamine",1
"HMR_9085",NA,"glycerol",1
"HMR_9086",NA,"acetate",1
"HMR_9087",NA,"ornithine",1
"HMR_9088",NA,"sulfite",1
"HMR_9089",NA,"phospholipids extracellular pool",0
"HMR_9090",NA,"methylimidazoleacetic acid",1
"HMR_9091",NA,"4-aminobutyrate",1
"HMR_9092",NA,"dopamine",1
"HMR_9093",NA,"noradrenaline",1
"HMR_9094",NA,"5-hydroxy-L-tryptophan",0
"HMR_9095",NA,"adrenaline",1
"HMR_9096",NA,"Fe3+",0
"HMR_9097",NA,"D-aspartate",1
"HMR_9098",NA,"D-alanine",1
"HMR_9099",NA,"ethanol",1
"HMR_9100",NA,"5-formyl-THF",0
"HMR_9101",NA,"PNP",1
"HMR_9102",NA,"lactose",1
"HMR_9103",NA,"H2S",1
"HMR_9104",NA,"1-methylnicotinamide",1
"HMR_9105",NA,"thiamin-P",1
"HMR_9106",NA,"thiamin-PPP",0
"HMR_9107",NA,"heme",1
"HMR_9108",NA,"dihydroneopterin",1
"HMR_9109",NA,"biotin",1
"HMR_9110",NA,"biocytin",1
"HMR_9111",NA,"heparan sulfate proteoglycan",0
"HMR_9113",NA,"keratan sulfate I",1
"HMR_9114",NA,"keratan sulfate I, degradation product 1",0
"HMR_9115",NA,"keratan sulfate II (core 2-linked)",0
"HMR_9116",NA,"keratan sulfate II (core 4-linked)",0
"HMR_9117",NA,"chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan",0
"HMR_9118",NA,"chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan",0
"HMR_9119",NA,"chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan",0
"HMR_9120",NA,"chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan",0
"HMR_9121",NA,"chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan",0
"HMR_9122",NA,"hyaluronate",0
"HMR_9123",NA,"hyaluronan biosynthesis, precursor 1",0
"HMR_9124",NA,"de-Fuc form of PA6",0
"HMR_9125",NA,"PA6",0
"HMR_9126",NA,"n2m2nmasn",0
"HMR_9127",NA,"sialyl-Tn antigen",0
"HMR_9128",NA,"disialyl-T antigen",0
"HMR_9129",NA,"estradiol-17beta 3-glucuronide",1
"HMR_9130",NA,"LPL",1
"HMR_9131",NA,"sarcosine",1
"HMR_9132",NA,"acetoacetate",1
"HMR_9133",NA,"pyruvate",1
"HMR_9134",NA,"(R)-3-hydroxybutanoate",0
"HMR_9135",NA,"L-lactate",1
"HMR_9136",NA,"D-lactate",1
"HMR_9137",NA,"mannose",1
"HMR_9138",NA,"xylitol",1
"HMR_9139",NA,"fructose",1
"HMR_9140",NA,"galactose",1
"HMR_9141",NA,"ADP-ribose",1
"HMR_9142",NA,"nicotinate",1
"HMR_9143",NA,"riboflavin",1
"HMR_9144",NA,"pyridoxine",1
"HMR_9145",NA,"pantothenate",1
"HMR_9146",NA,"folate",1
"HMR_9147",NA,"retinol",1
"HMR_9148",NA,"iodide",1
"HMR_9149",NA,"nitrite",1
"HMR_9150",NA,"chloride",1
"HMR_9151",NA,"alpha-tocopherol",1
"HMR_9152",NA,"alpha-tocotrienol",1
"HMR_9153",NA,"gamma-tocopherol",1
"HMR_9154",NA,"gamma-tocotrienol",1
"HMR_9155",NA,"ITP",1
"HMR_9156",NA,"dITP",1
"HMR_9157",NA,"hemoglobin",1
"HMR_9158",NA,"ascorbate",1
"HMR_9159",NA,"thiamin",1
"HMR_9160",NA,"hydrogen-cyanide",0
"HMR_9161",NA,"homoserine",1
"HMR_9162",NA,"lepidimoide",0
"HMR_9163",NA,"leukotriene F4",0
"HMR_9164",NA,"malonate",1
"HMR_9165",NA,"oxalate",1
"HMR_9166",NA,"chitin-component",0
"HMR_9167",NA,"lipoic acid",1
"HMR_9168",NA,"glucosamine",1
"HMR_9169",NA,"selenate",1
"HMR_9171",NA,"2-acetyl-1-alkyl-sn-glycero-3-phosphocholine",0
"HMR_9172",NA,"1-organyl-2-lyso-sn-glycero-3-phosphocholine",0
"HMR_9201",NA,"citrulline",1
"HMR_9202",NA,"apoC-lys",0
"HMR_9203",NA,"D-xylose",1
"HMR_9204",NA,"glycophosphatidylinositol-(GPI)-anchored-protein-precursor",0
"HMR_9205",NA,"10-formyl-THF",1
"HMR_9206",NA,"10-formyl-THF-glu(5)",0
"HMR_9207",NA,"10-formyl-THF-glu(6)",0
"HMR_9208",NA,"10-formyl-THF-glu(7)",0
"HMR_9209",NA,"fatty acid pool",0
"HMR_9210",NA,"13-cis-retinoyl-glucuronide",0
"HMR_9211",NA,"24R,25-dihyoxyvitamin D2",0
"HMR_9212",NA,"(24R)-24,25-dihydroxycalciol",0
"HMR_9213",NA,"4-nitrocatechol",0
"HMR_9214",NA,"25-hydroxyvitamin D2",1
"HMR_9215",NA,"calcidiol",1
"HMR_9216",NA,"2-hydroxybutyrate",1
"HMR_9217",NA,"2-methylcitrate",1
"HMR_9218",NA,"3,4-dihydroxyphenylethyleneglycol",0
"HMR_9219",NA,"L-dopa",1
"HMR_9220",NA,"cGMP",1
"HMR_9221",NA,"L-3-amino-isobutanoate",0
"HMR_9222",NA,"D-3-amino-isobutanoate",0
"HMR_9223",NA,"4-hydroxy-debrisoquine",0
"HMR_9224",NA,"4-hydroxyphenylacetate",1
"HMR_9225",NA,"isocaproic-aldehyde",0
"HMR_9226",NA,"4-hydroxy-tolbutamide",0
"HMR_9227",NA,"4-nitrophenyl-sulfate",0
"HMR_9228",NA,"4-pyridoxate",1
"HMR_9229",NA,"5-alpha-dihydrotestosterone",0
"HMR_9230",NA,"5alpha-dihydrotestosterone-glucuronide",0
"HMR_9231",NA,"5alpha-dihydrotestosterone-sulfate",0
"HMR_9232",NA,"pentaglutamyl-folate(DHF)",0
"HMR_9233",NA,"5-hydroxy-omeprazole",0
"HMR_9234",NA,"5-methyl-THF",0
"HMR_9235",NA,"pentaglutamyl-folate(THF)",0
"HMR_9236",NA,"hexaglutamyl-folate(DHF)",0
"HMR_9237",NA,"6beta-hydroxytestosterone",0
"HMR_9238",NA,"hexaglutamyl-folate(THF)",0
"HMR_9239",NA,"heptaglutamyl-folate(DHF)",0
"HMR_9240",NA,"heptaglutamyl-folate(THF)",0
"HMR_9241",NA,"L-arabitol",1
"HMR_9242",NA,"acetaldehyde",1
"HMR_9243",NA,"acetone",1
"HMR_9244",NA,"type III A glycolipid",0
"HMR_9245",NA,"type IIIAb",0
"HMR_9246",NA,"N-acetylglucosamine",1
"HMR_9247",NA,"acetylcholine",1
"HMR_9248",NA,"sialyl(1,3)-sialyl(2,6)-galactosylgloboside",0
"HMR_9249",NA,"sialyl(2,3)-sialyl(2,6)-galactosylgloboside",0
"HMR_9250",NA,"3,8-LD1",0
"HMR_9251",NA,"disialylgalactosylgloboside",0
"HMR_9252",NA,"VI3NeuAc-nLc6Cer",0
"HMR_9253",NA,"adenine",1
"HMR_9254",NA,"adenosine",1
"HMR_9255",NA,"ADP",1
"HMR_9256",NA,"ADP-ribose-2-phosphate",0
"HMR_9257",NA,"etiocholan-3alpha-ol-17-one 3-glucuronide",0
"HMR_9258",NA,"1-alkyl-2-lysoglycerol-3-phosphocholine",0
"HMR_9259",NA,"AKG",1
"HMR_9260",NA,"beta-alanine",1
"HMR_9261",NA,"aldosterone",1
"HMR_9262",NA,"AMP",1
"HMR_9263",NA,"androsterone",1
"HMR_9264",NA,"androsterone-glucuronide",0
"HMR_9265",NA,"antipyrine",1
"HMR_9266",NA,"alpha-pinene-oxide",1
"HMR_9267",NA,"(+)-alpha-pinene",1
"HMR_9268",NA,"20alpha-hydroxy-4-pregnen-3-one",0
"HMR_9269",NA,"aquacob(III)alamin",0
"HMR_9270",NA,"L-arabinose",1
"HMR_9271",NA,"bilirubin-bisglucuronoside",0
"HMR_9272",NA,"bilirubin-monoglucuronoside",0
"HMR_9273",NA,"bilirubin",1
"HMR_9275",NA,"cAMP",1
"HMR_9276",NA,"beta-carotene",1
"HMR_9277",NA,"(-)-trans-carveol",0
"HMR_9278",NA,"calcitroic acid",1
"HMR_9279",NA,"cys-gly",1
"HMR_9280",NA,"cholate",1
"HMR_9281",NA,"glycocholate",1
"HMR_9282",NA,"taurocholate",1
"HMR_9283",NA,"glycochenodeoxycholate",1
"HMR_9284",NA,"taurochenodeoxycholate",1
"HMR_9285",NA,"cholesterol",1
"HMR_9286",NA,"citrate",1
"HMR_9287",NA,"CMP",1
"HMR_9288",NA,"CO",1
"HMR_9289",NA,"coumarin",1
"HMR_9290",NA,"creatine",1
"HMR_9291",NA,"cytosine",1
"HMR_9292",NA,"L-carnitine",1
"HMR_9293",NA,"cortisol",1
"HMR_9294",NA,"corticosterone",1
"HMR_9295",NA,"cytidine",1
"HMR_9296",NA,"deoxycytidine",1
"HMR_9297",NA,"deoxyadenosine",1
"HMR_9298",NA,"5-deoxyadenosine",0
"HMR_9299",NA,"debrisoquin",1
"HMR_9300",NA,"deoxyguanosine",1
"HMR_9301",NA,"dehydroascorbic acid",1
"HMR_9302",NA,"dehydroepiandrosterone sulfate",0
"HMR_9303",NA,"dihydrofolate",1
"HMR_9304",NA,"digalactosylceramidesulfate",0
"HMR_9305",NA,"deoxyinosine",1
"HMR_9306",NA,"edaravone",1
"HMR_9307",NA,"2,6-dimethylheptanoyl-carnitine",0
"HMR_9308",NA,"dopamine-3-O-sulfate",0
"HMR_9309",NA,"deoxyribose",1
"HMR_9310",NA,"deoxyuridine",1
"HMR_9311",NA,"aflatoxin B1-exo-8,9-epoxide",0
"HMR_9312",NA,"ebastine",1
"HMR_9313",NA,"hydroxylated-ebastine",0
"HMR_9314",NA,"estradiol-17beta",1
"HMR_9315",NA,"16-glucuronide-estriol",0
"HMR_9316",NA,"estrone-glucuronide",0
"HMR_9317",NA,"estrone 3-sulfate",1
"HMR_9318",NA,"formate",1
"HMR_9319",NA,"III3Fuc-nLc6Cer",0
"HMR_9320",NA,"glycolipid",1
"HMR_9321",NA,"fucacgalfucgalacglcgalgluside heparan sulfate",0
"HMR_9322",NA,"IV3NeuAc,III3Fuc-nLc4Cer",0
"HMR_9323",NA,"IV3Neu5Ac,III4Fuc-Lc4Cer",0
"HMR_9324",NA,"fucfuc132galacglcgal14acglcgalgluside heparan sulfate",0
"HMR_9325",NA,"fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate",0
"HMR_9326",NA,"fucfucfucgalacglcgal14acglcgalgluside heparan sulfate",0
"HMR_9327",NA,"lacto-N-fucopentaosyl-III-ceramide",0
"HMR_9328",NA,"fucgalfucgalacglcgalgluside heparan sulfate",0
"HMR_9329",NA,"fucosyl-galactosylgloboside",0
"HMR_9330",NA,"6-deoxy-L-galactose",1
"HMR_9331",NA,"gal-glcnac-gal-globoside",0
"HMR_9332",NA,"galfuc12gal14acglcgalgluside heparan sulfate",0
"HMR_9333",NA,"galfucgalacglcgal14acglcgalgluside heparan sulfate",0
"HMR_9334",NA,"galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate",0
"HMR_9335",NA,"galgalgalthcrm heparan sulfate",0
"HMR_9336",NA,"globoside",1
"HMR_9337",NA,"GD1beta",0
"HMR_9338",NA,"(5-L-glutamyl)-L-amino acid",0
"HMR_9339",NA,"GD1c",0
"HMR_9340",NA,"GDP",1
"HMR_9341",NA,"betaine",1
"HMR_9342",NA,"glycerate",1
"HMR_9343",NA,"GMP",1
"HMR_9344",NA,"GP1c",0
"HMR_9345",NA,"GP1calpha",0
"HMR_9346",NA,"GQ1b",0
"HMR_9347",NA,"GQ1balpha",0
"HMR_9348",NA,"guanosine",1
"HMR_9349",NA,"GT1a",0
"HMR_9350",NA,"GSSG",1
"HMR_9351",NA,"GSH",1
"HMR_9352",NA,"GTP",1
"HMR_9353",NA,"guanine",1
"HMR_9354",NA,"H2O2",1
"HMR_9355",NA,"4-hydroxy-17beta-estradiol",1
"HMR_9356",NA,"umbelliferone",1
"HMR_9357",NA,"6-hydroxypaclitaxel",0
"HMR_9358",NA,"hypoxanthine",1
"HMR_9359",NA,"IDP",1
"HMR_9360",NA,"IMP",1
"HMR_9361",NA,"inositol",1
"HMR_9362",NA,"inosine",1
"HMR_9363",NA,"cystine",1
"HMR_9364",NA,"leukotriene A4",1
"HMR_9365",NA,"leukotriene B4",1
"HMR_9366",NA,"leukotriene C4",1
"HMR_9367",NA,"LTD4",1
"HMR_9368",NA,"leukotriene E4",1
"HMR_9369",NA,"limonene",1
"HMR_9370",NA,"maltose",1
"HMR_9371",NA,"maltotriose",1
"HMR_9372",NA,"methanol",1
"HMR_9373",NA,"L-metanephrine",1
"HMR_9374",NA,"3-mercaptolactate-cysteine-disulfide",0
"HMR_9375",NA,"methylglyoxal",1
"HMR_9376",NA,"NAD+",1
"HMR_9377",NA,"NADP+",1
"HMR_9378",NA,"nicotinamide",1
"HMR_9379",NA,"nifedipine",1
"HMR_9380",NA,"hydroxy-nifedipine",0
"HMR_9381",NA,"NO",1
"HMR_9382",NA,"norepinephrine sulfate",0
"HMR_9383",NA,"O2-",1
"HMR_9384",NA,"9-O-acetylated-GD3",0
"HMR_9385",NA,"9-O-acetylated-GT3",0
"HMR_9386",NA,"hydroxide",1
"HMR_9387",NA,"omeprazole",1
"HMR_9388",NA,"(1R,2S)-naphthalene 1,2-oxide",0
"HMR_9389",NA,"[protein]-L-lysine",1
"HMR_9390",NA,"perillyl alcohol",1
"HMR_9391",NA,"phenylacetylglutamine",1
"HMR_9392",NA,"phylloquinone",1
"HMR_9393",NA,"progesterone",1
"HMR_9394",NA,"D-proline",1
"HMR_9395",NA,"prostaglandin D2",1
"HMR_9396",NA,"prostaglandin E1",1
"HMR_9397",NA,"prostaglandin E2",1
"HMR_9398",NA,"prostaglandin F2alpha",1
"HMR_9399",NA,"pyridoxamine",1
"HMR_9400",NA,"pyridoxal",1
"HMR_9401",NA,"ribitol",1
"HMR_9404",NA,"retinoate",1
"HMR_9405",NA,"retinoyl-glucuronide",0
"HMR_9406",NA,"ribose",1
"HMR_9407",NA,"D-serine",1
"HMR_9408",NA,"(S)-3-sulfolactate",0
"HMR_9409",NA,"sphingosylphosphorylcholine",1
"HMR_9410",NA,"sphinganine-1-phosphate",0
"HMR_9411",NA,"sphingosine-1-phosphate",1
"HMR_9412",NA,"serotonin",1
"HMR_9413",NA,"starch structure 1",0
"HMR_9414",NA,"starch structure 2",0
"HMR_9415",NA,"succinate",1
"HMR_9416",NA,"sucrose",1
"HMR_9417",NA,"D-tagatose",1
"HMR_9418",NA,"taurine",1
"HMR_9419",NA,"paclitaxel",1
"HMR_9420",NA,"thiocyanate",1
"HMR_9421",NA,"THF",1
"HMR_9422",NA,"thymine",1
"HMR_9423",NA,"thymidine",1
"HMR_9424",NA,"thyroxine",1
"HMR_9425",NA,"tolbutamide",1
"HMR_9426",NA,"trehalose",1
"HMR_9427",NA,"triiodothyronine",1
"HMR_9428",NA,"3,5,3-triiodothyronine-4-sulfate",0
"HMR_9429",NA,"testosterone",1
"HMR_9430",NA,"testosterone glucuronide",1
"HMR_9431",NA,"testosterone sulfate",1
"HMR_9432",NA,"thiosulfate",1
"HMR_9433",NA,"thromboxane A2",1
"HMR_9434",NA,"tyramine-O-sulfate",0
"HMR_9435",NA,"UDP",1
"HMR_9436",NA,"UMP",1
"HMR_9437",NA,"uracil",1
"HMR_9438",NA,"urea",1
"HMR_9439",NA,"uridine",1
"HMR_9440",NA,"UTP",1
"HMR_9441",NA,"vitamin D2",1
"HMR_9442",NA,"vitamin D3",1
"HMR_9443",NA,"12-hydroxydodecanoic acid",1
"HMR_9444",NA,"14-hydroxytetradecanoic acid",0
"HMR_9445",NA,"16-hydroxyhexadecanoic acid",1
"HMR_9446",NA,"19-hydroxytestosterone",0
"HMR_9447",NA,"galactosylglycerol",1
"HMR_9448",NA,"maltodecaose",0
"HMR_9449","Exchange of phenylacetylglycine","phenylacetylglycine",1
"HMR_9450",NA,"XTP",1
"HMR_9451",NA,"itaconate",1
"HMR_9452",NA,"estriol",1
"HMR_9453",NA,"etiocholanolone",1
"HMR_9454",NA,"D-ornithine",0
"HMR_9455",NA,"D-arginine",1
"HMR_9456",NA,"ADP-glucose",1
"HMR_9457",NA,"ADP-mannose",0
"HMR_9458",NA,"D-ribulose",1
"HMR_9460",NA,"creatinine",1
"HMR_9461",NA,"glucose-1,6-bisphosphate",0
"HMR_9462",NA,"hyodeoxycholate",1
"HMR_9463",NA,"glycodeoxycholate",1
"HMR_9681",NA,"L-iduronic acid",1
"HMR_9682",NA,"4-nitrophenyl-phosphate",0
"HMR_9683",NA,"5-L-gamma-glutamyl",0
"HMR_9684",NA,"agmatine",1
"HMR_9685",NA,"D-glucitol",1
"HMR_9686",NA,"G00022",0
"HMR_9687",NA,"G00032",0
"HMR_9688",NA,"G00086",0
"HMR_9689",NA,"N-acetyl-D-mannosamine",1
"HMR_9690",NA,"orotate",1
"HMR_9691",NA,"pyridoxal-phosphate",0
"HMR_9692",NA,"spermine dialdehyde",0
"HMR_9693",NA,"xanthurenate",1
"HMR_9694",NA,"homovanillate",1
"HMR_9695",NA,"G00040",0
"HMR_9696",NA,"G00079",0
"HMR_9697",NA,"G00082",0
"HMR_9698",NA,"G00083",0
"HMR_9699",NA,"V3(NeuAc)2-Gb5Cer",0
"HMR_9700",NA,"n5m2masn",0
"HMR_9701",NA,"coproporphyrin I",1
"HMR_9702",NA,"coproporphyrin III",1
"HMR_9703",NA,"gpi_sig",0
"HMR_9704",NA,"dgpi_prot heparan sulfate",0
"HMR_9705",NA,"dem2emgacpail_prot heparan sulfate",0
"HMR_9706",NA,"glcnac-alpha-1,4-core 2",0
"HMR_9707",NA,"3-deoxy-D-glycero-D-galacto-2-nonulosonic acid",0
"HMR_9708",NA,"eumelanin",1
"HMR_9709",NA,"core 5",0
"HMR_9710",NA,"core 7",0
"HMR_9711",NA,"core 8",0
"HMR_9712",NA,"mem2emgacpail_prot heparan sulfate",0
"HMR_9713",NA,"4-hydroxyretinoic acid",1
"HMR_9714",NA,"m3gacpail_prot heparan sulfate",0
"HMR_9715",NA,"spermine",1
"HMR_9721",NA,"dolichol",1
"HMR_9729",NA,"glycogen",1
"HMR_9730",NA,"albumin",0
"EX_1glyc_hs[e]","Exchange of 1 Acyl Phosphoglycerol","1-Acyl Phosphoglycerol",0
"EX_9_cis_retfa[e]","Exchange of Fatty Acid 9-Cis-Retinol","Fatty Acid 9-Cis-Retinol",0
"EX_adrn[e]","Exchange of Adrenic Acid","adrenic acid",1
"EX_arach[e]","Exchange of Arachidate","eicosanoate",1
"EX_arachd[e]","Exchange of Nc20:4","arachidonate",1
"EX_atp[e]","Exchange of ATP","ATP",1
"EX_bvite[e]","Exchange of Beta-Tocopherol","Beta-Tocopherol",1
"EX_clpnd[e]","Exchange of Clupanodonic Acid (Docosapentaenoic (N-3))","DPA",1
"EX_crmp_hs[e]","Exchange of Ceramide 1-Phosphate","ceramide-1P pool",0
"EX_crvnc[e]","Exchange of Nc22:6","DHA",1
"EX_dag_hs[e]","Exchange of Diglyceride","1,2-diacylglycerol-LD-TAG pool",0
"EX_dcsptn1[e]","Exchange of Docosa-4, 7, 10, 13, 16-Pentaenoic Acid (N-6)","(4Z,7Z,10Z,13Z,16Z)-DPA",0
"EX_dlnlcg[e]","Exchange of Dihomo-Gamma-Linolenic Acid (N-6)","dihomo-gamma-linolenate",1
"EX_eicostet[e]","Exchange of Eicosatetranoic Acid","omega-3-arachidonic acid",0
"EX_elaid[e]","Exchange of Elaidic Acid","elaidate",1
"EX_fucfuc12gal14acglcgalgluside_hs[e]","Exchange of Ley Glycolipid","Ley Glycolipid",0
"EX_fucfucgalacglcgalgluside_hs[e]","Exchange of Leb Glycolipid","Leb Glycolipid",0
"EX_glyc_S[e]","Exchange of (S)-Glycerate","(S)-Glycerate",0
"EX_glygn2[e]","Exchange of Glycogen, Structure 2 (Glycogenin-1, 6-{7[1, 4-Glc], 4[1, 4-Glc]})","glycogenin G4G7",0
"EX_glygn4[e]","Exchange of Glycogen, Structure 4 (Glycogenin-1, 6-{2[1, 4-Glc], [1, 4-Glc]})","Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",0
"EX_glygn5[e]","Exchange of Glycogen, Structure 5 (Glycogenin-2[1, 4-Glc])","Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])",0
"EX_hdca[e]","Exchange of Hexadecanoate (N-C16:0)","palmitate",1
"EX_hdcea[e]","Exchange of Hexadecenoate (N-C16:1)","palmitolate",0
"EX_hexc[e]","Exchange of Hexacosanoate (N-C26:0)","cerotic acid",1
"EX_hista[e]","Exchange of Histamine","histamine",1
"EX_hpdca[e]","Exchange of Heptadecanoate","margaric acid",1
"EX_lgnc[e]","Exchange of Lignoceric Acid","lignocerate",1
"EX_lneldc[e]","Exchange of Linoelaidic Acid","(6Z,9Z)-octadecadienoic acid",1
"EX_lnlncg[e]","Exchange of Gamma-Linolenic Acid","gamma-linolenate",1
"EX_lpchol_hs[e]","Exchange of Lysophosphatidylcholine","2-lysolecithin pool",0
"EX_mag_hs[e]","Exchange of Monoacylglycerol 2 (Homo Sapiens)","1-acylglycerol-3P pool",0
"EX_nrvnc[e]","Exchange of Nervonic Acid","nervonic acid",1
"EX_ocdca[e]","Exchange of Octadecanoate (N-C18:0)","stearate",1
"EX_ocdcea[e]","Exchange of Octadecenoate (N-C18:1)","oleate",1
"EX_pchol_hs[e]","Exchange of Phosphatidylcholine (Homo Sapiens)","PC-LD pool",0
"EX_pe_hs[e]","Exchange of Phosphatidylethanolamine","PE-LD pool",0
"EX_pglyc_hs[e]","Exchange of Phosphatidylglycerol (Homo Sapiens)","PG-CL pool",0
"EX_phyt[e]","Exchange of Phytanic Acid","Phytanate",1
"EX_ps_hs[e]","Exchange of Phosphatidylserine (Homo Sapiens)","PS-LD pool",0
"EX_ptdca[e]","Exchange of Pentadecanoate","pentadecylic acid",1
"EX_retfa[e]","Exchange of Fatty Acid Retinol","retinyl-ester",0
"EX_retinol_9_cis[e]","Exchange of 9-Cis-Retinol","9-cis-retinol",0
"EX_retinol_cis_11[e]","Exchange of Cis-11-Retinol","11-cis-retinol",1
"EX_strdnc[e]","Exchange of Stearidonic Acid","stearidonic acid",1
"EX_tag_hs[e]","Exchange of Triacylglycerol (Homo Sapiens)","TAG-VLDL pool",0
"EX_tethex3[e]","Exchange of Tetracosahexaenoic Acid, N-3","(6Z,9Z,12Z,15Z,18Z,21Z)-THA",0
"EX_tetpent3[e]","Exchange of Tetracosapentaenoic Acid, N-3","(9Z,12Z,15Z,18Z,21Z)-TPA",0
"EX_tetpent6[e]","Exchange of Tetracosapentaenoic Acid, N-6","(6Z,9Z,12Z,15Z,18Z)-TPA",0
"EX_tettet6[e]","Exchange of Tetracosatetraenoic Acid N-6","(9Z,12Z,15Z,18Z)-TTA",0
"EX_tmndnc[e]","Exchange of Timnodonic Acid","EPA",1
"EX_ttdca[e]","Exchange of Tetradecanoate (N-C14:0)","myristic acid",1
"EX_vacc[e]","Exchange of Vaccenic Acid","cis-vaccenic acid",0
"EX_xolest_hs[e]","Exchange of Cholesterol Ester","Cholesterol Ester",1
"EX_xolest2_hs[e]","Exchange of Cholesterol Ester (from FullR2)","cholesterol-ester pool",0
"EX_xoltri24[e]","Exchange of 7-Alpha, 24(S)-Dihydroxycholesterol","cholest-5-ene-3beta,7alpha,24(S)-triol",0
"EX_xoltri25[e]","Exchange of 7-Alpha, 25-Dihydroxycholesterol","cholest-5-ene-3beta,7alpha,25-triol",0
"EX_xoltri27[e]","Exchange of 7-Alpha, 27-Dihydroxycholesterol","cholest-5-ene-3beta,7alpha,27-triol",0
"EX_4abutn[e]","Exchange of 4-Ammoniobutanal","4-aminobutanal",1
"EX_ahdt[e]","Exchange of 7, 8-Dihydroneopterin 3-Triphosphate","6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",0
"EX_ctp[e]","Exchange of CTP","CTP",1
"EX_dgmp[e]","Exchange of dGMP","dGMP",1
"EX_dgtp[e]","Exchange of dGTP","dGTP",1
"EX_dha[e]","Exchange of Glycerone","glycerone",1
"EX_dhap[e]","Exchange of Glycerone Phosphate","DHAP",1
"EX_dtmp[e]","Exchange of dTMP","dTMP",1
"EX_dttp[e]","Exchange of dTTP","dTTP",0
"EX_fad[e]","Exchange of Flavin Adenine Dinucleotide Oxidized","FAD",1
"EX_fald[e]","Exchange of Formaldehyde","formaldehyde",1
"EX_g1p[e]","Exchange of Alpha-D-Glucose 1-Phosphate","glucose-1-phosphate",1
"EX_HC00229[e]","Exchange of Isomaltose","isomaltose",1
"EX_HC01440[e]","Exchange of 3-Keto-Beta-D-Galactose","3-keto-beta-D-galactose",0
"EX_HC01441[e]","Exchange of Lactose-6P","lactose-6-phosphate",1
