"","B cells","Dendritic cells","Erythrocytes","Monocytes","NK cells","T cells"
"HMDB0000521",5.72013260318206e-06,4.41756744441503e-06,1.49063660694168e-06,1.38392039262155e-06,2.62270804098447e-06,1.54849025830749e-06
"HMDB0000525",2.26245778095115e-06,2.21272761427217e-07,4.85244254824447e-05,1.05292521431354e-05,7.85234616815037e-06,5.29528601199807e-06
"HMDB0000532",0.0106700231831271,0.0408274211226427,0.10275469499822,0.0205962425443863,0.0128760796254372,0.0269842089868475
"HMDB0000535",1.07497843749838e-07,6.55779652281589e-06,-0.999989742811055,-0.999990911179128,1.98466418954453e-05,-0.999997517725807
"HMDB0000538",-0.938949257226044,0.0353321841370582,0.0645007418599577,0.0210620173150341,0.0320195695664358,-0.98768361460964
"HMDB0000554",3.71296791193136e-10,3.74352408559122e-10,2.64127201435708e-10,1.4356914799773e-10,1.22101727858293e-09,6.96708746783661e-10
"HMDB0000557",-0.998030632397543,-0.997526880897609,-0.999629127811442,-0.997507943327477,-0.997579658596084,-0.997008088089071
"HMDB0000561",-0.999999999181441,6.91049254886067e-10,-0.999999999721156,7.31325877677584e-11,-0.999999999764854,3.45877603533393e-10
"HMDB0000562",-0.999999999638112,4.28230141059224e-10,-0.999999999254163,-0.999999999378561,1.00813457221035e-09,-0.999999999893183
"HMDB0000568",-0.91173329699844,0.0548516553312581,-0.926803472840467,0.0562099976335622,0.0872287847704492,0.0472875364942088
"HMDB0000570",6.87114417430443e-07,-0.999999210676068,1.97152362339879e-06,-0.999999474259887,-0.999999720479565,-0.999999979553353
"HMDB0000573",3.94905921433149e-05,2.97831922019874e-05,2.49523557834394e-06,-0.999999948613557,3.89715206903446e-06,-0.999999501695619
"HMDB0000574",0.0141664600568369,-0.986035430834545,-0.980938348719908,-0.992781652514397,0.00416546651974515,0.000819323107607915
"HMDB0000577",8.1810204588013e-11,1.22478693202903e-10,7.35704433928328e-11,4.60362824300128e-11,9.16495937547681e-11,4.10601018111326e-11
"HMDB0000586",2.72636597824354e-10,3.01011656236851e-10,2.70863104626469e-10,-0.999999999814772,8.59453096063883e-10,1.29721210363829e-09
"HMDB0000588",2.04798802315715e-09,-0.999999999300439,1.06129330221611e-09,-0.999999999760336,1.54996454315316e-09,3.38253139891242e-09
"HMDB0000595",-0.893571458968571,0.109938933324212,0.642299633998263,-0.935710538412803,0.0302789095861499,-0.989526814323667
"HMDB0000608",-0.999999812121442,9.17107453526746e-08,-0.999998570882997,-0.999999735322581,-0.999999572509886,2.69412151785367e-07
"HMDB0000619",-0.999999999707428,-0.999999999728231,1.7548613238948e-09,-0.999999996584128,-0.999999999247195,-0.999999999281634
"HMDB0000620",1.1773993615428e-05,-0.999998117367365,-0.999999802671118,1.47365998554663e-06,-0.999999246026715,-0.999998075387512
"HMDB0000621",5.6859592664095e-11,-0.999999999449308,-0.999999999315089,-0.999999999399026,6.63776143066219e-10,-0.999999998525813
"HMDB0000622",9.62274306549654e-07,1.53959755662176e-05,3.61419015526094e-05,9.40907948287133e-06,5.2929547327759e-05,4.17474964925903e-05
"HMDB0000623",7.28988610931079e-06,4.06681323791177e-05,6.25016766284339e-06,2.11179695554691e-05,8.81242768970522e-06,2.73660733285079e-05
"HMDB0000625",0.016238997121443,0.0865767569171103,0.0106700297511019,0.0720442836496269,0.0535038053502259,0.046942903064098
"HMDB0000630",1.57108207376238e-08,6.06745419763819e-09,3.20200305163911e-09,6.17649110757142e-09,6.56358972723224e-09,3.45875515004516e-09
"HMDB0000631",-0.982024880116211,0.013963018645765,0.062306397534215,-0.994231813402931,-0.983015902798222,0.00682270180449028
"HMDB0000637",-0.999999999051932,-0.999999999371048,-0.999999998759992,-0.999999998929956,-0.999999997140358,1.15138851602588e-09
"HMDB0000638",6.46589166683311e-06,-0.999986173092524,-0.999990604691733,3.3298066023856e-06,-0.999995023601147,-0.999998739571745
"HMDB0000641",-0.995294694466524,-0.998047672570104,-0.99672442537504,-0.995335308093818,-0.998655442480393,-0.994882024774916
"HMDB0000643",1.24418175745004e-05,1.19413224500166e-05,9.14234863202195e-06,3.15466409228041e-05,8.71549992319093e-06,1.68864914061052e-05
"HMDB0000646",1.83949363591977e-09,-0.999999986945931,-0.999999886854123,1.46840501765285e-07,-0.999999870995829,-0.999999842194969
"HMDB0000660",-0.999999999436575,-0.999999999667732,-0.999999998487384,-0.999999999236199,1.04756074954062e-09,-0.999999997152919
"HMDB0000661",-0.999999999999903,0,-0.99999999999986,-0.999999999999974,-1,2.44831303657236e-13
"HMDB0000666",-0.999999994278514,-0.999999993400962,-0.999999994254788,-0.999999997194549,1.12215575989941e-09,-0.999999996202063
"HMDB0000669",4.28621297620001e-10,-0.99999999982097,3.87851625630802e-10,-0.999999999585852,2.37686811550067e-10,-0.999999999311877
"HMDB0000673",0.00193633013457157,0.00159559723145061,0.00122288990936732,0.00140011781123524,0.00125123944309652,0.000862242131862335
"HMDB0000676",0.0543465444759504,-0.954968604511833,0.000966650037185271,-0.970301566944214,-0.96369503030026,0.00401502557952035
"HMDB0000678",-0.999999998062221,-0.999999996656341,8.12832414095692e-10,2.1089371339459e-09,-0.999999999555738,-0.999999998420638
"HMDB0000679",1.46395457569623e-08,4.28236135321181e-10,1.27875378620009e-08,5.68465346812797e-09,1.09622862998153e-08,3.09816794446147e-09
"HMDB0000682",3.2854929044634e-11,1.80486536073467e-10,-0.999999999904969,1.85930959485708e-12,-0.99999999998436,-0.999999999990183
"HMDB0000684",3.18898672706413e-08,1.88116749149125e-08,7.29261860974677e-09,1.36495278537249e-08,5.24480397040606e-09,1.37499167121201e-08
"HMDB0000687",-0.97426087559722,-0.995054743801319,-0.977615639152965,-0.996240535090942,-0.977725980579745,-0.892710125992472
"HMDB0000691",4.69611465005799e-10,-0.999999998892381,3.62124732496132e-10,1.23954742805306e-10,1.89962502326761e-10,-0.999999999904656
"HMDB0000692",-0.522440778975761,-0.64319158063625,-0.723008972937923,-0.547726758236634,-0.570872430990841,-0.694852782641587
"HMDB0000695",-0.99999642838527,-0.999993740915049,1.71737496893379e-06,4.2535806920943e-06,-0.99999973724779,-0.999997362322542
"HMDB0000696",-0.993428785947764,-0.97952325136575,-0.944634856382795,-0.991772214321302,-0.967836765244999,-0.963234700518929
"HMDB0000698",5.49140504059202e-10,1.26607136211454e-09,1.61656740214908e-09,1.41989330382297e-11,2.43957954153773e-10,4.68015798380697e-10
"HMDB0000699",1.48757837790852e-09,1.7036673962968e-09,4.52846381812841e-10,1.7023010323747e-10,1.19018068918564e-09,2.99053243212803e-09
"HMDB0000700",6.12100998211842e-10,-0.999999999423705,9.53590853130717e-11,4.90220334918443e-10,1.40750238426122e-09,1.50626932395818e-09
"HMDB0000707",-0.999211795223932,-0.999545241613107,-0.998776836657231,0.00119946438336407,0.00119241285335814,0.00627607063557445
"HMDB0000708",3.42814485122284e-10,4.5026403256092e-09,4.31488618627809e-09,-0.999999999356285,-0.99999999736485,4.17495771202419e-09
"HMDB0000710",1.08891193596492e-07,6.02556194981583e-09,-0.999999895382098,6.77307245611984e-08,2.63092018165835e-07,-0.999999824318112
"HMDB0000714",9.36680859584691e-07,1.27430524884406e-06,1.32323836077008e-06,2.72012380501289e-07,5.02367035514962e-07,5.59434468381724e-08
"HMDB0000716",7.07354998933638e-05,1.89028790501835e-06,0.00010654210387125,0.000110420136660213,2.55877572888433e-05,9.17611917539688e-05
"HMDB0000717",-0.99999999464225,-0.99999999564563,-0.999999997811892,-0.999999995225913,-0.999999997871745,-0.999999997728293
"HMDB0000719",-0.999999185542907,6.63405567654834e-06,4.0751866512794e-07,-0.999999025333715,-0.999999559347972,-0.999999771183994
"HMDB0000721",0.0255716748633944,0.0166066287930128,4.9164573327872e-10,0.0209792580641013,0.0307407462453825,0.0330186105596782
"HMDB0000722",6.49667518610409e-10,2.19902446952545e-09,2.75394941986678e-09,2.40713053128315e-10,6.93408982067728e-10,5.77283467907315e-10
"HMDB0000725",0.000147055959695851,0.00598726274067689,0.0144556016745257,0.00502945422781092,0.00420215256624068,0.00303215892840345
"HMDB0000730",3.23937380696904e-10,-0.99999999956747,-0.999999999778697,-0.999999999797164,-0.999999999202099,-0.999999999860597
"HMDB0000733",-0.999999982436548,-0.999999978123022,-0.999999979820696,-0.99999998761526,-0.999999986672334,-0.999999990031326
"HMDB0000738",-0.999999999724469,-0.999999999802864,-0.999999999992186,-0.999999999907157,-0.99999999990588,3.14176856036033e-10
"HMDB0000742",-0.931283591234301,0.0405856671235306,-0.919638386529644,0.053960450248557,0.0589509085091504,0.0622831674557757
"HMDB0000745",2.56033210995673e-09,6.02601799156598e-08,-0.999999864522481,6.77007397736642e-08,1.32879196589752e-07,-0.999999671491483
"HMDB0000752",2.42628941019222e-07,8.45811573097008e-07,1.60747235683254e-07,6.12883504726701e-08,4.85802933175863e-07,7.08700437077258e-07
"HMDB0000754",-0.999999645974534,7.13927882690715e-07,3.00016030275947e-06,3.82975177677259e-06,-0.999999297076947,-0.999999855046284
"HMDB0000755",0.0027173786610111,0.00332794798055517,0.00961457696507715,0.00255852079118102,0.00226885022724861,0.00281076162163414
"HMDB0000756",1.07497843749838e-07,6.55779652281589e-06,-0.999989742811055,-0.999990911179128,1.98466418954453e-05,-0.999997517725807
"HMDB0000757",-0.999913084476676,-0.999981720906736,-0.999972800305559,-0.99991418124765,-0.999938121654014,-0.999980294520603
"HMDB0000759",4.91658327753256e-10,5.63420388565456e-10,4.16236808754255e-10,-0.999999999465396,-0.999999999485128,1.08304987893672e-10
"HMDB0000760",-0.999999998532574,-0.999999998257038,-0.999999998705749,-0.999999999122645,-0.999999999596181,-0.999999999111773
"HMDB0000761",-0.99999999464225,-0.99999999564563,-0.999999997811892,-0.999999995225913,-0.999999997871745,-0.999999997728293
"HMDB0000766",5.3438404902573e-10,5.14754860613295e-10,-0.999999999971533,-0.999999999562698,-0.999999998906303,1.10660438618552e-10
"HMDB0000772",1.96701355093684e-06,2.0761321001522e-06,9.22958592106118e-08,3.11671979542189e-07,1.14573526525874e-06,1.07126266283543e-06
"HMDB0000774",1.86595130186169e-10,5.12453851895439e-10,2.45784527977733e-10,2.15229387762488e-10,1.3042717439687e-10,6.50541300937384e-10
"HMDB0000779",0.00209836099623886,0.0036921732997765,-0.985500988616741,-0.999843827093652,0.00160601374595946,0.000303990519326048
"HMDB0000784",2.08779617103031e-07,1.76381601702731e-06,-0.999999256223898,-0.99999912256226,9.50947051178385e-07,-0.999994745881469
"HMDB0000795",-0.999999963396394,-0.999999992911922,-0.9999999925998,-0.999999986595133,-0.999999995217941,-0.999999997109166
"HMDB0000801",5.11699624005496e-09,-1.99999998987243,-1.99999999604361,-0.999999997185534,-0.999999998686666,-0.999999998838063
"HMDB0000803",1.94076350155364e-07,1.82329216451078e-07,-0.99999995395827,-0.999999731745183,2.55331442254534e-08,8.7427072842453e-10
"HMDB0000806",0.000372265699167875,0.000296090929950979,0.000207608682919632,0.000268273532940435,0.000217351986509516,0.000177743626840632
"HMDB0000807",0.00259712483297873,0.00531606580831581,-0.992320532711093,0.0091144968877916,-0.987409847950692,-0.992711363182099
"HMDB0000811",2.41493748731686e-10,2.94892365349472e-10,1.61222676896522e-10,1.11120445680739e-10,3.04472599331596e-10,4.0850347679776e-10
"HMDB0000819",6.69556243591174e-08,9.87497856898555e-09,9.63462989430872e-09,1.61377572103874e-08,2.210836161854e-08,1.01491148897899e-09
"HMDB0000821",3.00496487593739e-09,3.91732159002851e-09,3.43131633683852e-09,3.31730473340127e-09,1.75169612780607e-09,1.15611478303293e-09
"HMDB0000826",1.96790313809737e-06,1.9626759256247e-06,1.94325598586134e-07,3.31967686738639e-07,1.08940840908123e-06,1.1522097326625e-06
"HMDB0000827",0.000223641764206751,0.000107220390357905,0.000169530226068074,0.00029859299864115,-0.999938888742881,-0.999794013076003
"HMDB0000847",-0.999999723712181,-0.999998192037554,7.23258063037036e-07,8.42596763143214e-07,-0.999999027959236,5.2758089072666e-06
"HMDB0000848",0.000109285584090256,-0.999918626119951,0.00092996308981722,-0.999601020553055,-0.999764160713973,4.46803239763858e-05
"HMDB0000865",-3.99999999623939,-3.99999999588577,-3.99999999698941,-3.99999999765416,-1.99999999903393,-1.9999999982073
"HMDB0000866",0.000397539590390309,0.00127852592602994,0.000508840000581571,0.00144023969370019,0.00196570156115549,0.00253381705927437
"HMDB0000870",-0.999999997202577,6.06830508590273e-09,2.90766240191129e-09,2.15556837991647e-09,6.17437430605145e-09,1.1064604909222e-08
"HMDB0000876",0.0224608703604731,0.0110438011575206,0.0140777956872711,0.0170271086121508,0.0204923658338456,0.0189763628832762
"HMDB0000881",-0.999999998271163,-0.999999998049057,-0.999999998796614,2.24544680646965e-10,-0.999999998825017,-0.999999996873896
"HMDB0000883",-0.99743876790388,-0.997573305660506,0.0014774115708953,-0.998457586568712,-0.999814439857223,0.00196637982499675
"HMDB0000892",-0.999999994456836,-0.999999993578478,-0.999999994328579,-0.999999997311024,1.11408336458416e-09,-0.999999996275278
"HMDB0000893",4.38795799551428e-06,5.11213523043001e-05,8.33418577970798e-06,1.36666047821904e-05,1.82792851424164e-05,5.00115510548417e-05
"HMDB0000895",3.05649262256092e-10,5.24667301811268e-09,3.62804707222839e-09,5.55036897869849e-10,2.16392200229589e-09,4.26495785076588e-09
"HMDB0000896",7.14796429821204e-09,7.80861112038823e-08,-0.999999988337875,1.61844393287164e-08,-0.9999999125721,-0.999999911176374
"HMDB0000898",8.26631219942205e-11,-0.99999999944613,-0.999999999687796,-0.99999999917392,-0.999999999727252,3.4480402197614e-10
"HMDB0000899",5.49376629518045e-10,7.84114272351026e-10,3.10453020660666e-10,2.97829922199071e-10,4.41618376253669e-09,1.05980465810747e-09
"HMDB0000900",3.16616409198382e-12,7.28168419559668e-10,-0.9999999998505,4.67626201154913e-10,-0.999999999716756,-0.999999999809684
"HMDB0000902",0.0376775893142967,-0.976409122463585,-0.957871303349004,-0.980260682571181,-0.983421506053932,0.0215662341166966
"HMDB0000904",3.69553475974864e-05,-0.999998848913584,0.00027381335141178,3.74176641484358e-05,0.000138132173880201,0.000223588940883953
"HMDB0000908",8.1810204588013e-11,1.22478693202903e-10,7.35704433928328e-11,4.60362824300128e-11,9.16495937547681e-11,4.10601018111326e-11
"HMDB0000910",1.97509622340882e-06,1.96530334160479e-06,2.01156515082099e-07,3.34398592187212e-07,1.09773651792046e-06,1.26547659476387e-06
"HMDB0000916",6.87114417430443e-07,-0.999999210676068,1.97152362339879e-06,-0.999999474259887,-0.999999720479565,-0.999999979553353
"HMDB0000929",-0.999584848398712,-0.99969760684717,0.000531741103426334,3.18878485241491e-05,0.000505574758519922,0.00150350505577327
"HMDB0000932",2.8349426374946e-10,7.23335290995323e-10,6.01444641520537e-10,2.07688361607555e-10,3.13915696722502e-10,4.46213615695653e-10
"HMDB0000933",7.28988610931079e-06,4.06681323791177e-05,6.25016766284339e-06,2.11179695554691e-05,8.81242768970522e-06,2.73660733285079e-05
"HMDB0000936",-0.999999757527873,5.94656836836372e-07,-0.999999017488921,8.63888400317357e-07,1.06276198174292e-06,-0.999999686180328
"HMDB0000939",-0.995957414483255,-0.999529275778468,0.0175099964431633,-0.9966096086685,-0.994177668860288,0.0115384830747589
"HMDB0000943",3.66822000331728e-07,1.10762227553875e-07,1.40388222437397e-07,1.53416999894096e-07,2.76411055907077e-07,1.89789261660352e-07
"HMDB0000944",3.27392222525504e-06,2.33218633907076e-06,1.19562775188632e-06,6.14242852130923e-07,1.81541225930169e-06,9.01439180943832e-07
"HMDB0000946",-0.999999994907094,-0.999999994243108,-0.999999997435417,-0.999999995613503,-0.999999998157478,-0.999999998350359
"HMDB0000947",-0.999999994237818,-0.999999993404086,-0.999999994245602,-0.999999997202852,1.11856680760568e-09,-0.999999996194926
"HMDB0000949",-0.999999999195742,-0.999999999160824,-0.999999998502369,-0.999999998867612,-0.999999998872426,7.49113903359672e-11
"HMDB0000951",-0.999999999195742,-0.999999999160824,-0.999999998502369,-0.999999998867612,-0.999999998872426,7.49113903359672e-11
"HMDB0000962",-0.999999957997933,1.32431356822174e-08,2.88224206147327e-09,-0.999999992489335,9.63198520497701e-09,1.40200311273737e-08
"HMDB0000972",-0.999999658640998,1.52478219331508e-06,1.1940986429531e-09,-0.999995212702588,2.32970222500409e-10,-0.999999758612984
"HMDB0000975",1.06478365485285e-10,-0.999999997990889,-0.99999999868009,-0.999999998776486,4.02204325260907e-10,1.21479849943672e-09
"HMDB0000990",-0.999150049295918,0.013349842574274,0.027663884786114,-0.997564973772021,0.015783143005249,0.0159815143187715
"HMDB0001008",-0.999999686510677,-0.999999981833498,-0.999998292986093,-0.999999643781733,-0.999999495432693,-0.999999996587834
"HMDB0001039",9.60683537489613e-09,4.14315985160845e-09,4.23958847458867e-09,8.54898073386324e-09,4.33831327291837e-09,5.74682778370595e-09
"HMDB0001043",0.000166461047646832,3.08346232597899e-05,-0.999899719594858,-0.999826898766766,0.000150163676246995,-0.999864349123598
"HMDB0001044",-0.999076839677743,-0.998628695458029,0.0110370982494259,-0.995242469191281,-0.9996583818036,0.00195219469607818
"HMDB0001050",6.01795161748079e-10,4.37678239924959e-10,2.2443059147103e-10,4.86332257549108e-10,3.0551410905315e-10,5.07909819052444e-10
"HMDB0001051",0.00891712042975299,0.00243511196062875,-0.989692449508355,0.000592826535075816,-0.996878048459347,-0.989542729189625
"HMDB0001056",-0.999999658640998,1.52478219331544e-06,1.19409864295395e-09,-0.999995212702588,2.3297022249324e-10,-0.999999758612984
"HMDB0001072",-0.933021090038687,0.0467073702890697,0.0989106548119846,0.0292851447574958,-0.937643216440568,0.0871371123599235
"HMDB0001080",-0.999999989161051,-0.999999937980087,1.50696255542476e-07,-0.999999944498005,-0.999999860311345,3.31208929949791e-07
"HMDB0001085",5.37250772492577e-08,5.5622558823316e-08,-0.999999986762149,3.59034863398386e-08,-0.999999995513425,1.88145536428501e-08
"HMDB0001123",5.42367197514197e-09,1.69065996056849e-09,1.38060242334128e-09,2.66229723224124e-09,1.36651759843129e-09,1.55617181436674e-09
"HMDB0001129",-0.999999996146961,-0.99999999776196,-0.999999998702605,-0.999999997650161,-0.999999997847591,-0.999999999348828
"HMDB0001138",9.9762276204074e-10,1.4412032810062e-09,5.33654439794272e-10,3.05246588651043e-09,1.21973953936401e-09,1.14142122046282e-09
"HMDB0001139",1.62570706934804e-09,3.39044053156647e-09,4.93478171639510e-09,-0.999999999150252,3.34837403736381e-09,6.41491454984915e-09
"HMDB0001149",0.000225307927926042,1.40464069587676e-05,0.000121366584874624,-0.999943168203078,-0.999877123085224,-0.999464004176407
"HMDB0001160",1.57293216115532e-06,1.97815746932264e-06,3.60008035823806e-07,2.45567304402769e-07,9.23725106535227e-07,1.07512650400712e-06
"HMDB0001167",-0.999998443036189,7.33108681098735e-06,1.10472942867727e-05,1.20064868586994e-06,-0.999999520905253,6.42431560471424e-08
"HMDB0001175",-0.999999941421084,-0.999999970816146,-0.99999998118939,-0.999999968793115,-0.999999973248981,-0.99999998333833
"HMDB0001178",1.69131498235273e-06,1.96615647604537e-06,6.45851764149217e-07,1.83603780254251e-06,2.99915499787691e-06,-0.999995464421709
"HMDB0001185",0.00404952806592903,0.000478533720224883,-0.982462655017713,0.00339809708749439,0.00583250207295109,-0.988472727367584
"HMDB0001198",1.04313299204769e-09,7.82771379389744e-09,1.27199120123227e-08,-0.999999995132443,-0.999999996393591,2.73141358977205e-09
"HMDB0001201",3.29334577528813e-08,1.86300179090147e-07,2.73202539399567e-07,-0.999999904663844,6.52744517966077e-08,-0.999999985497901
"HMDB0001218",-0.999999999871625,2.23413013811008e-11,1.65799379684622e-10,1.0972292481831e-11,4.84253950218001e-11,-0.999999999779113
"HMDB0001220",-0.999999895690691,2.82561265071636e-07,4.28566002912242e-09,2.5739550059805e-07,8.8261050565588e-07,1.04255784408244e-06
"HMDB0001227",-0.999701490161276,0.000681878615888091,-0.999999999606053,0.00218141085018941,-0.998548401896039,-0.998024768608781
"HMDB0001232",3.47014262316556e-07,4.19324473400142e-07,2.11191074454855e-07,-0.999999739681966,6.10247102367974e-07,2.39969360821517e-07
"HMDB0001248",-0.999749505326534,-0.999863162191312,2.99545787385669e-07,-0.999920176373534,-0.99988122291382,-0.999951599999249
"HMDB0001251",-0.999999996395277,5.50738466686081e-09,5.06895958213258e-09,1.27230851413129e-08,1.00107078258835e-08,-0.999999981073153
"HMDB0001256",1.16159526865102e-06,3.09245999770175e-08,4.22364724401115e-07,5.64661788641393e-07,1.52994072578406e-06,1.02553217575966e-06
"HMDB0001257",3.67342023939369e-10,-0.999999999800648,-0.999999998584865,-0.999999999917924,6.40122942005028e-10,1.75832560823734e-09
"HMDB0001259",-0.999999757880279,2.73041468982689e-06,6.23105428701023e-07,1.34062149878734e-06,1.10765481007271e-06,2.31537730342501e-06
"HMDB0001261",6.87114417430443e-07,-0.999999210676068,1.97152362339879e-06,-0.999999474259887,-0.999999720479565,-0.999999979553353
"HMDB0001262",-0.999999999986093,1.09877664527119e-11,-0.999999999991573,-0.999999999996063,2.24731410406294e-11,4.08104488286363e-11
"HMDB0001264",-0.992856712019146,0.00301876300393184,0.00259891811203585,-0.999962700445869,-0.999011958049966,0.0187462522280265
"HMDB0001273",-0.999999608133728,-0.999999648727842,-0.999999668298433,2.4583482278547e-07,-0.999999218915203,-0.999999747145509
"HMDB0001274",-0.999990019547472,4.60182194201684e-06,-0.999999999892379,-0.999999605610078,1.69771002029325e-05,3.20238407810615e-06
"HMDB0001296",4.00260915873443e-11,1.52554696494969e-10,1.87850236697907e-11,4.86231537510552e-11,1.79178974198916e-10,3.1007914561217e-10
"HMDB0001304",0.0670169307007376,-0.953319221284218,-0.901145361914369,-0.970731521263136,0.0623922182751615,-0.912912221901517
"HMDB0001310",0.00228080020130111,0.0161671255509891,0.0573976319507562,-0.994862299618164,0.0307222352223241,-0.962613437773953
"HMDB0001311",0.000245703632003231,-1.96802967919082,0.0379926092462574,-0.972552840954472,-1.98051956097476,0.00774717674558769
"HMDB0001314",1.23058268740809e-06,3.58345865612075e-06,1.2211831798497e-06,-0.999998608594726,-0.99999898087609,8.17999124824814e-07
"HMDB0001325",3.35131947685468e-06,1.70961366517693e-06,9.60734201643884e-07,1.87996433555205e-06,1.42311264967205e-06,1.6787510860147e-06
"HMDB0001335",-0.999999839812527,5.92512203163939e-09,-0.999999984479727,2.43190139750881e-08,-0.999999829959321,-0.999999826909653
"HMDB0001337",5.095215649194e-08,5.48535005163923e-08,-0.999999987050389,3.51149376193219e-08,-0.999999994406503,1.76325703522792e-08
"HMDB0001341",-0.999192878625164,-0.999649143717637,0.000132599603746784,-0.998003716300973,-0.99745878046831,-0.997167035003439
"HMDB0001358",-0.898583973396798,0.235783079099588,-0.823681130502272,0.11700975854047,0.0340612028725425,-0.847617381331476
"HMDB0001361",-0.999999812121442,9.17107453526746e-08,-0.999998570882997,-0.999999735322581,-0.999999572509886,2.69412151785367e-07
"HMDB0001373",0.0545366567902587,-0.965151148038719,-0.949021583075758,-0.971037210595,-0.974847247837935,0.0219548814997711
"HMDB0001377",-0.764474831456979,-0.746332227778428,-0.714190641959543,-0.712169900566544,-0.79161406513418,-0.670684298341375
"HMDB0001381",-0.999999999870019,4.17554567703325e-09,4.23502046172316e-09,5.45390158374919e-10,3.3672366496773e-09,6.42926039809949e-09
"HMDB0001388",0.000125771623433977,0.000106750102538197,5.75024485752704e-05,7.50785072006904e-05,7.40945517696254e-05,6.25203122429459e-05
"HMDB0001389",-0.999979434305898,-0.999989457606679,-0.999993300275672,-0.99998908998083,-0.999989621142783,-0.999993202801325
"HMDB0001397",7.94854609788655e-07,4.70767607721121e-07,9.25841045865934e-08,7.09882250381087e-07,5.73623594541582e-07,2.59985359634477e-07
"HMDB0001403",1.38562614484044e-09,3.16104450700835e-09,4.80721839858394e-09,-0.999999998793541,1.9269517164105e-09,2.01055252636562e-09
"HMDB0001406",-0.999999186743464,-0.999997915033063,-0.999993204525903,-0.999998514595777,4.64567284425752e-07,-0.999982901365365
"HMDB0001414",0.00342800358514345,0.0159821858190896,0.0757722263366402,0.0204545548586891,0.0260706049855325,0.0670790366142076
"HMDB0001416",-0.94535684795161,0.0346148174692364,0.0505872227021804,0.028870063606816,0.0251508593250374,-0.978007478606291
"HMDB0001419",-0.999999995500679,-0.999999999445343,-0.999999996779532,4.27870612344942e-10,-0.999999999095021,-0.999999996405526
"HMDB0001423",-0.999910354017859,-0.999752983521552,-0.999213405631095,-0.999862497166099,-0.999986556401498,-0.999939062948244
"HMDB0001425",-0.999999910353806,5.02920815304535e-07,-0.999999976988278,2.41923143227706e-07,-0.999999586666415,-0.999999512661536
"HMDB0001426",2.28249177230131e-06,-0.999998414065756,2.58529851935369e-09,-0.999989354420989,-0.99999414329711,-0.999991841456129
"HMDB0001431",1.08435254717784e-06,-0.999996439997615,-0.999998370175865,-0.999996798717581,-0.999999778269996,3.73513150229635e-07
"HMDB0001432",-0.999999993613624,4.82011963693029e-10,-0.999999995451463,-0.999999994959,-0.999999996485594,4.57190568985335e-09
"HMDB0001434",-0.999999282887246,4.69582279160608e-07,5.78214872702216e-06,-0.99999986710484,-0.999998901053394,5.49101112588366e-06
"HMDB0001438",-0.999999999981416,5.81766071158895e-10,-0.999999999879007,4.73140912757914e-10,-0.999999999705938,-0.999999999847461
"HMDB0001440",0.000923683180506719,0.00137208121951072,-0.988969149388152,0.00476022537230132,0.000341811681643754,-0.998048910359325
"HMDB0001442",4.36245355592493e-09,-1.99999984835686,4.04011643673779e-09,-1.99999714028347,-1.99999999899669,5.64107125698145e-07
"HMDB0001448",-0.999995116734546,-0.999995236874009,-0.999998803833425,-0.99999849987694,1.54281283982852e-06,-0.999995227402527
"HMDB0001449",-0.999999999870014,4.9572838421924e-10,2.10375834091233e-09,-0.999999999876767,7.23072098220634e-10,2.66766686854226e-11
"HMDB0001451",-0.999999995444704,1.56950598736218e-09,-0.999999998878908,-0.99999999878398,3.98160182238135e-10,9.97323223811366e-10
"HMDB0001452",-0.999999429908556,-0.999999535701554,-0.99999923409055,-0.999999932090431,-0.999999276738924,-0.999999083360525
"HMDB0001453",-0.999999460358127,-0.999997943760264,-0.999999686531322,4.43992639104809e-07,-0.999999921801468,-0.999999585650379
"HMDB0001455",-0.999999999870014,4.9572838421924e-10,2.10375834091233e-09,-0.999999999876767,7.23072098220634e-10,2.66766686854226e-11
"HMDB0001473",0.0238442951698241,0.0121522538372548,-0.979813728796098,0.016456263918772,0.00509360092574434,-0.875305757581453
"HMDB0001476",9.89847842557911e-08,5.64906111482452e-08,3.46305916058616e-08,6.11623571833409e-08,5.57596679668084e-08,3.47203555651745e-08
"HMDB0001483",-0.9999999998081,5.21915507349155e-10,7.40629469273678e-10,-0.999999999717232,1.79304066342271e-10,1.71522593239014e-10
"HMDB0001488",2.07857385122754e-09,1.71927331078654e-10,2.52556271639659e-09,-0.999999998733764,7.30498521261598e-10,3.25136374073797e-09
"HMDB0001492",-0.999999929175888,-0.999999877272098,4.66885672703461e-08,-0.999999981884423,-0.999999975252681,2.15079270752662e-10
"HMDB0001509",-0.999995832613092,-0.999992588403063,-0.999998404305327,6.16521950862702e-06,-0.999997965237868,3.24257589749116e-06
"HMDB0001514",-0.999999817690689,-0.999995698987357,-0.999999198831873,-0.999999185475935,-0.999999402559308,-0.99999919149311
"HMDB0001517",-0.999956483073581,-0.999983806551537,1.46595661385099e-05,3.12017390945739e-06,2.75903904800821e-08,4.23917084931125e-06
"HMDB0001520",-0.999745933149957,-0.999857341303397,-0.999971668391838,8.06013565061283e-05,0.000119536848364415,4.87292344080438e-05
"HMDB0001545",0.0035350570060269,0.0534576908995349,0.0437352163303548,0.0280054207011562,0.0161905497681712,0.0418506507973712
