"","Endothelial cells","Fibroblasts","Granulocytes","Macrophages","T cells"
"HMDB0000666",8.53752563988153e-10,-0.999999915419639,-0.999999972117189,-0.999999994248502,1.16474727612806e-08
"HMDB0000669",1.10736246903511e-09,-0.999999999197941,-0.999999999962678,-0.999999999334184,1.21328354791948e-08
"HMDB0000673",0.0128435356022439,0.0318721084304779,0.0154852472532834,0.0214181463962912,0.00607949656867546
"HMDB0000676",0.0807424916244858,-0.986665865015907,0.0074838646046442,-0.952607343567161,0.0570250517911487
"HMDB0000678",1.46966404326122e-09,1.73791453120992e-09,-0.999999999953266,1.13444672139374e-09,-0.999999998839442
"HMDB0000679",8.3440947534289e-10,-0.99999953460565,-0.999999985527848,-0.999999974202347,-0.999999969193918
"HMDB0000682",4.50797772453034e-09,1.66026994579088e-10,-0.999999999573068,3.11022985516794e-11,-0.999999995277786
"HMDB0000684",2.39548119552801e-08,1.08244716288726e-07,1.20592144506506e-08,2.11923550354741e-08,2.44358874095812e-08
"HMDB0000687",-0.959960914762172,-0.923637501977157,-0.991065252053263,-0.981810297373976,-0.942929311802081
"HMDB0000691",1.62945810414232e-09,-0.999999973096646,2.8347008059573e-09,-0.999999999433285,-0.999999998484075
"HMDB0000692",-0.854022423963721,-0.664274322956735,-0.727995924246069,-0.784409534476086,-0.772999674832949
"HMDB0000695",1.06634600760262e-06,5.80661718548555e-06,-0.999999993034613,-0.999999987498591,-0.999998036375756
"HMDB0000696",-0.969138857453236,-0.959817954311483,-0.989334610375014,-0.978285525086387,-0.991895810418187
"HMDB0000698",8.86331462989589e-09,4.88716636269603e-08,4.58280760760969e-09,2.25428065593942e-09,1.00426741232817e-08
"HMDB0000699",2.8275373641668e-09,1.1358119034984e-07,4.24080799927223e-09,3.5382310252659e-09,2.1396538168084e-11
"HMDB0000700",5.81063256053031e-09,3.04575530422892e-09,1.10387664293427e-09,4.20636138403921e-09,3.19905393544186e-09
"HMDB0000707",0.0113913714136011,-0.999414426488053,-0.988519855275283,0.0158684083526539,-0.992690167404824
"HMDB0000708",3.11460049724313e-08,1.66852965616557e-07,2.16964031586578e-08,7.28787644762575e-09,3.46221393765935e-08
"HMDB0000710",1.03704301080417e-06,3.10722088498612e-06,7.60690403695949e-07,1.0958031895586e-06,4.56084108251012e-07
"HMDB0000714",6.07483118073252e-06,1.9770041109002e-05,-0.999999046322836,1.64010937025132e-06,-0.99999836655526
"HMDB0000716",1.7816560111731e-06,8.7636874817739e-05,-0.999999446580644,5.49213359914996e-06,0.000202004533472608
"HMDB0000717",-0.999999997252745,-0.999999961241832,2.98876740443888e-09,-0.999999998129698,-0.999999996382776
"HMDB0000719",1.0258300706694e-06,-0.999993805371979,3.26803406970098e-08,-0.99999807289278,-0.999999982176477
"HMDB0000721",0.0268194624947904,0.0346490987812131,1.58558697031113e-09,0.0416525636129271,-0.999999997007206
"HMDB0000722",1.50985194038082e-08,8.5030573591784e-08,7.11037302906827e-09,3.25847891582416e-09,1.16615111474919e-08
"HMDB0000725",0.00126829976880853,0.000540628015596192,-0.999999994815696,-0.999994326803838,5.71198803040772e-06
"HMDB0000730",-0.999999998705092,1.55424033145515e-09,9.56607760644747e-10,7.03473685793875e-09,-0.999999994834565
"HMDB0000733",-0.999999999036006,-0.999999573181211,-0.999999996724839,-0.999999996022092,-0.999999965198917
"HMDB0000738",-0.999999999264639,1.99913130939075e-09,3.95563911237366e-10,-0.999999999673202,3.06523389306766e-09
"HMDB0000742",-0.968173839974041,0.028612869642303,-0.989118302634389,-0.993933976581898,-0.885992733143388
"HMDB0000745",1.40912383211197e-08,-0.999999784960134,6.11334594357553e-09,1.0936273553354e-06,1.52649214375324e-08
"HMDB0000752",6.02170002513768e-07,6.14210557501908e-06,1.50374178526443e-07,4.50371717022212e-08,4.44555385835712e-07
"HMDB0000754",2.63480691792387e-06,-0.999999979940706,-0.999999996151484,1.84122642784137e-08,-0.999998562744959
"HMDB0000755",0.00361145650354898,0.000549055024471675,0.0114453203716526,0.00209643679354016,0.00901476780157753
"HMDB0000756",1.03449180700378e-05,4.24147857395858e-05,-0.999999599009802,2.44121564553211e-05,-0.999886572973247
"HMDB0000757",-0.999938041400839,-0.999922085639702,-0.999989051479885,-0.99999073437415,-0.999997209016928
"HMDB0000759",-0.999999999686858,1.92060471954672e-09,1.36676556935368e-09,5.97899925759962e-10,5.02075496209375e-09
"HMDB0000760",-0.999999992525201,-0.999999966802655,-0.999999997659999,-0.999999998208391,-0.999999992043007
"HMDB0000761",-0.999999997252745,-0.999999961241832,2.98876740443888e-09,-0.999999998129698,-0.999999996382776
"HMDB0000766",-0.999999993638027,-0.999999997571136,7.69326314582958e-10,1.41332555501152e-09,-0.99999999863081
"HMDB0000772",6.6206642398438e-06,2.08649639477574e-05,9.60690830292757e-06,1.38618742110063e-05,-0.999998273256414
"HMDB0000774",-0.999999999048336,7.44808037999511e-08,6.60688972951492e-10,3.15440581331324e-09,1.69299776478764e-09
"HMDB0000779",-0.998338397114716,-0.997327422525573,0.00179988597975945,0.0094020879322965,0.00695232252194998
"HMDB0000784",-0.999996509352238,4.73394160633417e-06,5.58713321036097e-06,-0.999996809939293,-0.999997801479011
"HMDB0000795",-0.999999936654476,2.87363440323671e-07,1.63714014287086e-08,1.47049848005425e-08,-0.999999983033461
"HMDB0000801",-1.99999999198327,-1.99999974637855,2.32952003552897e-09,-1.99999999419028,-1.99999998637531
"HMDB0000803",-0.999999610847414,-0.999998748203829,-0.999997956039263,6.12567933803696e-07,8.74544408338863e-10
"HMDB0000806",0.00301416793582228,0.00699640654797117,0.00346045733684559,0.00473692663861237,0.00196360727681877
"HMDB0000807",-0.994197588160029,-0.997361624343458,0.0377412589138985,-0.98793856769887,0.00586294613167087
"HMDB0000811",2.96880225580668e-12,1.76324212930453e-08,6.16209183146084e-10,6.96571331070103e-10,4.5551749251487e-10
"HMDB0000819",-0.999999990426695,-0.9999998069121,-0.999999992955674,-0.999999986987919,-0.999999944857628
"HMDB0000821",1.34566579502798e-08,7.50624731948976e-08,2.78593835805902e-09,1.03129029918332e-08,1.32245096400293e-09
"HMDB0000826",6.60716717763082e-06,1.98637395326291e-05,9.59490301019998e-06,1.35713592079009e-05,-0.999998281269879
"HMDB0000827",0.00334493351415895,0.0089825633598853,0.00448246097710182,0.00506231593093803,-0.99868627414993
"HMDB0000847",3.50580391770768e-06,-0.999995152189346,-0.999994382724566,3.19060194053672e-06,2.19233922990083e-06
"HMDB0000848",0.00014518417719115,3.01466874178978e-05,-0.999999977548687,-0.999999969000418,0.000137058901389269
"HMDB0000865",-3.99999998016085,-1.99999994199241,-3.99999999660294,-1.9999999966148,-3.99999998203454
"HMDB0000866",9.06378670066479e-06,0.000237373969641212,0.000371814179509629,6.59336269063577e-05,2.2154284777098e-08
"HMDB0000870",3.38654763920926e-09,2.11118537258631e-07,2.78250923317251e-08,3.73371024697782e-09,3.21388482760516e-08
"HMDB0000876",0.0275789996588308,0.0264473640688325,0.00540415041823874,0.0165388025583788,0.00099577504030672
"HMDB0000881",-0.999999989131645,-0.9999999393823,-0.999999990898892,-0.999999990007474,-0.999999993804938
"HMDB0000883",-0.988849851315358,0.00343839382768862,-0.994716497490251,-0.988597136370269,-0.997032819135216
"HMDB0000892",7.82444886173791e-10,-0.99999991907215,-0.999999972241594,-0.999999994252044,1.16205022241183e-08
"HMDB0000893",-0.999997463637787,-0.999979801090815,-0.999999999630543,9.62940417295983e-06,1.41975256609102e-06
"HMDB0000895",7.59060747439349e-09,1.43920711026052e-07,1.26011824864872e-08,2.26517831738137e-09,1.63161211690055e-09
"HMDB0000896",-0.99999954268547,1.55201297841555e-07,-0.999999517767946,-0.999999857532928,-0.999999726915524
"HMDB0000898",5.42007969567631e-10,-0.999999988410507,-0.999999999805524,-0.999999999337631,-0.999999999286566
"HMDB0000899",-0.999999990822959,3.58074556449913e-07,1.59707796751578e-09,1.71182353555827e-08,4.29570299154299e-08
"HMDB0000900",-0.999999998548533,7.70636451961089e-10,-0.999999999660018,1.64541011362353e-09,3.43486033581035e-10
"HMDB0000902",0.000175140934526451,-0.995111297795377,-0.996055948334173,0.00464863737356613,0.0258433017728137
"HMDB0000904",-0.999987709954967,-0.999653049057922,8.32908722963288e-07,3.03431435855872e-05,-0.999998007967723
"HMDB0000908",1.94980834323896e-10,8.33618050460136e-09,4.63314779377509e-10,1.30330716340144e-10,-0.999999999976359
"HMDB0000910",6.60543839807876e-06,1.98189246531946e-05,9.5980313873824e-06,1.35868069801964e-05,-0.999998280954579
"HMDB0000916",5.85881740653414e-06,-0.999984759014483,-0.999997847409577,5.75480980316307e-08,1.52370821978603e-08
"HMDB0000929",-0.997259240772005,0.000854304357671589,-0.998661481006271,-0.99742817218838,-0.999350860530515
"HMDB0000932",3.79289121814474e-09,3.76965359361866e-08,2.86950945941943e-09,2.07041869652702e-09,3.30712894907596e-09
"HMDB0000933",-0.999996312980074,-0.999978155535113,6.66174986509126e-09,1.97613806525479e-05,-0.999996810748042
"HMDB0000936",-0.999994129737697,-0.999998249703046,2.60159444413791e-09,1.17571761349858e-09,2.38094001945757e-08
"HMDB0000939",0.0157324092665139,-0.990338836605876,0.00451563029268366,-0.994948702539884,0.0455007854854957
"HMDB0000943",-0.999999227694969,3.70162654972475e-06,8.05366031446712e-09,1.50925209408098e-07,8.96518185197597e-09
"HMDB0000944",6.57765951798766e-06,1.84304509713868e-05,8.30722097086511e-06,1.37680183296139e-05,-0.999998220222462
"HMDB0000946",-0.999999980682623,-0.999999889029023,-0.999999997583974,-0.999999992852297,-0.999999996356081
"HMDB0000947",8.88380290767768e-10,-0.999999914164922,-0.999999972113312,-0.999999994239367,1.17111977199928e-08
"HMDB0000949",9.76794024599934e-09,1.44475822368478e-09,7.62467694588978e-09,2.53930757151776e-09,6.90790582414667e-09
"HMDB0000951",9.76794024599934e-09,1.44475822368478e-09,7.62467694588978e-09,2.53930757151776e-09,6.90790582414667e-09
"HMDB0000962",8.01629948044211e-09,2.83964964365748e-08,-0.999999994822434,1.08028991386071e-10,-0.999999963790418
"HMDB0000972",-0.999992987100317,-0.999992390315439,-0.999999989067599,-0.999984575802011,4.15232584459437e-06
"HMDB0000975",6.00121052613744e-09,-0.999999995085409,-0.999999994917203,5.10325763821955e-09,5.64660218758977e-09
"HMDB0000990",0.0447104661064019,0.0176700002264698,0.0101738749006961,0.0452528359307738,0.0536142913339938
"HMDB0001008",6.31478266818595e-08,-0.999997816074285,-0.999999851560003,8.44127162087556e-07,-0.99999992863954
"HMDB0001039",-0.999999997531788,9.16502966111676e-08,-0.999999997977044,-0.999999982891636,4.05983716597208e-08
"HMDB0001043",7.64370298949796e-05,0.00039403927471357,0.000658463900377918,0.000403509327610832,-0.998263044750792
"HMDB0001044",4.49569151344728e-08,-0.998797330093109,2.87811897629562e-08,0.00128013408065738,3.18600198236981e-08
"HMDB0001050",-0.999999999352581,-0.999999993259904,-0.999999998492106,-0.999999998706868,-0.999999998602049
"HMDB0001051",-0.988664326492294,0.0384218605462543,-0.922419174617509,0.0440167701575019,-0.987499630779551
"HMDB0001056",-0.999992987100317,-0.999992390315439,-0.999999989067599,-0.999984575802011,4.15232584459451e-06
"HMDB0001072",-0.997793220464919,-0.990627626414157,-0.995475245369039,0.0144246585821059,0.0406903389602256
"HMDB0001080",-0.999999987127229,3.81303841851946e-07,-0.999999999923557,-0.999998953797862,-0.999999952008729
"HMDB0001085",-0.999999998392632,-0.999999808561762,2.11450950694165e-10,-0.99999998762565,-0.999999993739383
"HMDB0001123",4.59133237812711e-09,5.4015681760798e-09,2.83121041356773e-09,1.8062610378376e-09,9.85196703840802e-09
"HMDB0001129",-0.999999980441044,-0.999999988014983,-0.999999992830797,-0.999999997573692,-0.999999999964325
"HMDB0001138",-0.999999997212161,4.77177906589508e-08,3.52676007286242e-09,8.37866094086984e-10,6.22407758303014e-09
"HMDB0001139",8.83638437376859e-11,9.8523576654252e-08,2.54438245150478e-10,-0.999999994081923,5.54755588074834e-09
"HMDB0001149",-0.999996636101378,0.000289058537288387,-0.999999630360353,-0.999935696970967,-0.999978038580777
"HMDB0001160",6.6611303688517e-06,1.92570074690112e-05,9.61165487315989e-06,1.33769575688564e-05,-0.99999832049151
"HMDB0001167",-0.999835436874015,-0.99998946289278,-0.999778419064974,-0.999966919550594,0.0074920003437724
"HMDB0001175",4.67360742275818e-08,-0.999280572897836,3.6445354946175e-08,6.54761480105785e-08,2.69559466882257e-08
"HMDB0001178",4.14802659821236e-08,-0.999767016329892,4.02775663038598e-08,5.5688038036629e-08,1.81498469803845e-08
"HMDB0001185",-0.982719105884341,0.0108539467292749,-0.991475925725118,0.00508830844571521,-0.954764524875168
"HMDB0001198",-0.999999985084741,3.35360497753374e-07,5.21804911241391e-08,4.27582710199824e-08,3.09166035112801e-08
"HMDB0001201",-0.999999910157085,-0.999999878787548,-0.999999336300617,-0.999998968305417,1.48395336855673e-06
"HMDB0001218",8.33533804830728e-10,-0.999999998714894,-0.999999999330816,3.20169701856268e-10,-0.999999999470119
"HMDB0001220",-0.999999252418846,2.77388667525491e-06,3.53152986224368e-07,4.99198227497678e-08,3.40034059369259e-06
"HMDB0001227",-0.999217269941971,-0.999114835022439,-0.999999998008594,0.00332383395598322,2.50820149751419e-09
"HMDB0001232",1.92376852654503e-09,-0.999999751755874,-0.99999999895515,-0.99999950103664,8.17251926819517e-09
"HMDB0001248",1.11323244211524e-06,-0.999544971808743,6.34809626180568e-07,1.11695396162567e-06,5.32996323300936e-07
"HMDB0001251",6.84094094342973e-09,-0.999999985329837,-0.999999997573247,2.27149400354796e-08,-0.999999930574503
"HMDB0001256",2.69881316875414e-06,6.5559282945663e-07,-0.999999777533985,3.4488757907979e-06,-0.999999121136163
"HMDB0001257",7.88884436202657e-09,-0.99999999724496,4.74374938196757e-09,2.2008987477758e-09,-0.999999991290456
"HMDB0001259",4.20203942900577e-06,4.86903421759619e-05,-0.999999302827558,5.35978950421001e-07,5.58233757829769e-06
"HMDB0001261",5.85881740653414e-06,-0.999984759014483,-0.999997847409577,5.75480980316307e-08,1.52370821978603e-08
"HMDB0001262",1.07546716578373e-10,-0.999999999985304,2.02270971737733e-11,-0.999999999993989,1.48502074071817e-10
"HMDB0001264",-0.991586754315353,-0.990230152636955,0.0212821758794047,0.00582346617275962,0.0389471715905559
"HMDB0001273",1.100069778881e-06,2.19638281116499e-06,2.07665523028051e-06,1.03569986484113e-06,-0.999998512926439
"HMDB0001274",-0.999982378714454,-0.999994269689556,6.9112665134632e-11,2.96616571880223e-05,5.5741219599601e-11
"HMDB0001296",1.01869042802778e-09,3.75297949775276e-09,-0.999999998645048,3.51332098110506e-10,1.20506301905944e-09
"HMDB0001304",0.00220806980816358,0.00937686055906448,0.00452662287494811,-0.985580933927959,-0.959325021897803
"HMDB0001310",0.0144511550231014,-0.956292170103215,0.00250883784097237,0.00355389860307935,0.00375240425947076
"HMDB0001311",-0.945161722054173,-1.99293829193247,-1.95045883394353,-0.934207590888854,0.00838308558623561
"HMDB0001314",-0.999999994724836,1.87685192215439e-05,6.85350321115509e-07,-0.999999998899912,-0.999999997393204
"HMDB0001325",2.41200023271501e-08,7.51741385423808e-05,0.000264110143509228,6.29893037986169e-05,0.000122094261028637
"HMDB0001335",-0.999999734682466,8.23312740603307e-09,2.72995925888925e-07,3.29450214152352e-07,-0.999999285650844
"HMDB0001337",-0.999999999137312,-0.999999772719517,7.73475611896565e-10,3.37182339023329e-09,3.92228037349962e-09
"HMDB0001341",-0.994146196155595,-0.999258840144798,0.000170049580021436,-0.997410958850757,0.000194936719729812
"HMDB0001358",-0.889669158443963,-0.963383637583198,0.128093078058447,0.140558632763939,-0.955619705875187
"HMDB0001361",-0.999999793356307,-0.999996173540329,1.56689261584874e-07,-0.999999965503267,6.00580595137126e-07
"HMDB0001373",0.000551078574093518,0.0036550437041676,-0.962725315056378,-0.997036616675455,0.0172284993704553
"HMDB0001377",-0.893009042238468,-0.804427660647859,-0.900610449773477,-0.840855576749657,-0.841180051554176
"HMDB0001381",3.48377365803986e-09,9.72909061793008e-08,9.20408040297784e-09,-0.999999992839159,7.54095832136438e-09
"HMDB0001388",0.000791847484154256,0.00192000475704751,0.000933610447271686,0.00128654658365115,0.000441994433099542
"HMDB0001389",2.52767610026402e-06,1.04230180942796e-06,1.18319016645688e-06,1.64951956961589e-06,-0.999996801122178
"HMDB0001397",-0.999997166189019,-0.999988057105603,-0.99999874329253,-0.99999643664056,-0.9999988284853
"HMDB0001403",5.33673543263644e-09,9.44967428015073e-08,7.96891026646683e-09,3.23816638034275e-09,-0.999999993910471
"HMDB0001406",-0.999993394185642,0.000329594463055976,1.02370735992895e-06,-0.999934216668332,-0.999999932937262
"HMDB0001414",0.057620569343849,0.00841928622000508,-0.999999548218038,2.18163978347472e-06,-0.999999970830177
"HMDB0001416",-0.999449681978419,-0.996386583901055,0.0371478137495419,0.0030556413022864,-0.982478655857425
"HMDB0001419",9.17480611070707e-09,-0.999999959084654,-0.999999988654978,-0.999999994903563,1.60935970438188e-08
"HMDB0001423",-0.999121571131364,-0.999945619445065,-0.997922830934383,-0.999235379041179,-0.996461265990312
"HMDB0001425",-1.99999788519047,3.00307223038717e-05,-1.99999897556297,-0.999998945760006,-1.99999998755865
"HMDB0001426",-0.999990822895225,-0.999989302877097,-0.999996936824294,5.43212281108775e-06,-0.999998044106977
"HMDB0001431",2.16831879218101e-08,-0.999972496749,5.02130166487261e-09,5.60488880411639e-09,-0.999992222364555
"HMDB0001432",2.88060852951703e-09,2.57494525824004e-09,1.1661565911905e-09,1.34513568421932e-09,4.49285765285826e-09
"HMDB0001434",0.000246935022751526,6.75812917974449e-06,-0.999947348689028,0.000215546722192734,0.00061836033718287
"HMDB0001438",-0.999999998615918,6.07668186168728e-10,-0.999999999622939,1.65774035327788e-09,3.5813755890236e-10
"HMDB0001440",-0.999999960499942,0.00120314564337765,-0.999999975645752,-0.998720354554703,-0.999999971721954
"HMDB0001442",-1.99999999585615,5.15649927401001e-06,3.74402177375493e-09,3.02119235457368e-07,-1.99999999563958
"HMDB0001448",-0.999999928362091,-0.999999212448716,-0.999999869577266,-0.999999816928455,-0.999998678192623
"HMDB0001449",6.48078216383732e-12,3.0050989082466e-08,2.79684886605759e-10,1.72860467208016e-09,2.17562535293614e-09
"HMDB0001451",4.54280347488829e-09,-0.999999963416569,1.51943350967305e-09,-0.999999992765929,1.06258533875404e-09
"HMDB0001452",1.72711632871301e-06,-0.999977834106447,6.57920792811315e-07,2.28926743461456e-06,1.15063966933311e-06
"HMDB0001453",-0.999992797079514,-0.99999974076861,-0.999999940013978,-0.999999995320659,-0.999999995130055
"HMDB0001455",6.48078216383732e-12,3.0050989082466e-08,2.79684886605759e-10,1.72860467208016e-09,2.17562535293614e-09
"HMDB0001473",-0.996903388097235,0.054957960407688,-0.885488603789917,-0.970433422634052,-0.84490938011309
"HMDB0001476",8.45483437113661e-09,6.05271775828636e-09,-0.999999999698465,-0.999999997490962,6.81435547331676e-09
"HMDB0001483",1.80540983822457e-10,1.80157551710153e-08,1.20461641923964e-09,6.11656417612179e-11,2.18671297798997e-10
"HMDB0001488",-0.999999997007002,8.00781795693338e-08,1.53011856776083e-09,8.61456202541383e-09,5.24378734674884e-09
"HMDB0001492",-0.999999995053903,-0.999999956483597,3.92776649152685e-08,-0.999999995466399,-0.99999998748399
"HMDB0001509",-0.999999652139946,-0.999989887015401,4.8505291076146e-07,-0.999999631149805,9.45856002913287e-09
"HMDB0001514",9.58517339785391e-07,-0.999930039598129,5.57396686826886e-09,-0.999992798303001,-0.999999985693767
"HMDB0001517",2.4350312186516e-07,-0.999994307318481,2.21433201273045e-08,3.140146433442e-06,-0.999996443310101
"HMDB0001520",5.24767928795897e-07,0.000459234969113128,1.75086193787146e-07,-0.999954313640043,8.36541786677806e-08
"HMDB0001545",1.56354552481862e-06,0.00203247327790358,-0.99979151101184,-0.999999990787001,0.05247184477698
"HMDB0001546",2.87186655748075e-05,1.53482823606518e-05,4.03170906658479e-09,-0.999981310267188,-0.999999999855033
"HMDB0001547",-0.999999999721703,-0.999999960598533,5.0648170865524e-10,-0.999999997957141,-0.999999995172834
"HMDB0001565",-0.999522121256722,-0.999914516946515,0.000311237823201028,0.000338703537030112,0.000371420186658526
"HMDB0001586",-0.999999998360794,0.000109824351515663,-0.999999994231223,1.85057506245532e-09,1.51440011662387e-09
"HMDB0001644",4.09424423810711e-09,-0.999984672531115,8.73004047541361e-07,-0.999998704478378,-0.999999996232941
"HMDB0001659",-0.999999033329338,4.07271484970824e-06,7.72888034390569e-06,6.13547654779985e-06,5.76129302792333e-06
"HMDB0001721",-0.999550903906037,0.000828839043229496,-0.998771535353093,-0.999928450488473,-0.998950523259813
"HMDB0001830",4.12736107891542e-09,-0.999999866437101,-0.99999999805426,-0.999999996392148,-0.999999987199893
"HMDB0001842",-0.999999999870263,9.5297374489514e-12,-0.999999999889463,-0.999999999941216,-0.999999999860702
"HMDB0001851",-0.918662837492673,-0.968885780862454,-1.95764449935575,-0.952881931192233,-0.870906269462159
"HMDB0001852",0.0475059556909448,0.0158921169105682,-0.945005741137684,-0.940692127698135,0.015674875781532
"HMDB0001855",5.63920549788952e-09,3.43713140606113e-09,-0.999999999681081,-0.999999999810259,-0.999999997766312
"HMDB0001858",-0.999999999590375,9.66230664687837e-10,1.07320050677032e-09,-0.999999999188956,8.57026428239404e-09
"HMDB0001870",-0.999994017815781,-0.999974661339707,9.59636244983798e-07,-0.999997197087276,4.03761804661633e-06
"HMDB0001874",-0.999999928874077,-0.978013741377234,0.287810498383237,0.00970974896671607,-0.989737118433367
"HMDB0001875",1.33651663945726e-06,-0.999993952909109,2.86267263860479e-06,8.46584542718819e-07,-0.999999638083044
"HMDB0001877",1.66409071563319e-06,2.54292287324002e-05,1.42324680973702e-06,2.4901133449531e-05,-0.999906494047862
"HMDB0001882",-1.99988560517168,-0.999573909927921,-0.999625799421791,-1.99956673611544,-1.99961190339063
"HMDB0001893",-0.999999997831842,6.60265193150131e-10,2.15721998112391e-09,-0.99999999792299,-0.999999996856446
"HMDB0001896",-0.999999998310178,2.94236082318171e-09,-0.999999999845096,-0.999999999755564,8.09837770233501e-11
"HMDB0001903",4.67181292653069e-10,8.48541037768102e-10,1.18817417214602e-09,-0.999999998015438,6.40550513739517e-11
"HMDB0001913",8.33533804830728e-10,-0.999999998714894,-0.999999999330816,3.20169701856268e-10,-0.999999999470119
"HMDB0001921",-0.999999999870263,9.5297374489514e-12,-0.999999999889463,-0.999999999941216,-0.999999999860702
"HMDB0001967",-0.889056213470838,0.12124579834654,-0.943662059692144,0.103178691171624,-0.914836487498146
"HMDB0001976",1.66409071563319e-06,2.54292287324002e-05,1.42324680973702e-06,2.4901133449531e-05,-0.999906494047862
"HMDB0001999",-0.999953228036267,0.000158314826383239,4.8446211562128e-05,0.000154050458994691,-0.99972356051803
"HMDB0002003",6.61243247147097e-06,2.0795792641786e-05,9.60943388853942e-06,1.39552168683313e-05,-0.999998273180304
"HMDB0002024",-0.999999996599175,4.29796301273189e-08,4.95910231007727e-09,2.3743152478455e-09,1.4056528562142e-08
"HMDB0002027",9.46965253529905e-10,-0.99999999893247,1.19598490083606e-10,7.00059133926596e-10,1.39808947921224e-09
"HMDB0002031",1.13264127524943e-09,-0.99999987425493,-0.9999999988097,-0.999999995277006,-0.999999990590426
"HMDB0002035",-0.999999997175961,-0.999999998459842,-0.999999999587153,-0.999999998833623,-0.99999999961972
"HMDB0002059",-0.999999999787512,-0.99999996632963,7.19352503517536e-10,-0.999999998511353,-0.999999998956517
"HMDB0002078",-0.999999994471868,-0.999999988224488,-0.999999998920548,-0.99999999599012,1.91715456986377e-09
"HMDB0002092",8.43606030301412e-07,-0.999970706449952,-0.999999999906356,4.93313563716283e-06,6.66642416531897e-06
"HMDB0002103",-0.999999393769856,8.94342297872816e-08,1.3200951874593e-07,-0.999998897301688,1.31494756770436e-06
"HMDB0002111",-0.753144066491004,-0.713613560172902,-0.493404249541493,-0.611813107460041,-0.623729447569866
"HMDB0002134",6.60720545490764e-09,-0.99999993902699,4.77141545757955e-09,7.52422839308421e-09,-0.999999982752512
"HMDB0002152",-0.889669158443963,-0.963383637583198,0.128093078058447,0.140558632763939,-0.955619705875187
"HMDB0002158",-1.98872394845576,0.00263272460121596,-1.99999999469119,-0.999999988286129,-0.999999974752935
"HMDB0002179",-0.863288129816863,0.00686670257777073,-0.952009845361122,0.113652440330942,-0.982255072038681
"HMDB0002183",-0.99988579598805,0.000425251061846604,0.000374035943553071,-0.999567005446719,-0.999612027185188
"HMDB0002190",-0.999999999221147,2.24711797475912e-09,7.74058272018915e-09,-0.999999996857149,2.23628601001007e-09
"HMDB0002200",2.9875345311286e-10,-0.999999622632084,-0.999999994820643,6.40786536605583e-09,-0.999999979441169
"HMDB0002211",0.0112795378978814,-0.997368358969015,5.2394914529215e-09,7.15608055200059e-09,6.06419110266333e-09
"HMDB0002212",6.54729206911862e-06,9.9715130284831e-06,9.59426699748326e-06,1.42390686124703e-05,-0.999998250438168
"HMDB0002226",0.000174233540543656,1.6243335976806e-05,2.99555568717727e-06,0.000195170225096552,-0.999994106640306
"HMDB0002231",6.6078573512767e-06,1.36469096294218e-05,9.59980446792391e-06,1.33491643126745e-05,-0.999998284154966
"HMDB0002232",-0.999999999221147,2.24711797475912e-09,7.74058272018915e-09,-0.999999996857149,2.23628601001007e-09
"HMDB0002243",-0.999998313962921,-0.999977953063396,3.69823041504357e-07,-0.999999864052646,-0.99999770765194
"HMDB0002259",6.57427007767975e-06,1.1855636345579e-05,9.58408604238855e-06,1.37054948417349e-05,-0.999996557158411
"HMDB0002275",-0.999999995983419,2.80953707451464e-08,-0.999999989946745,-0.99999999857004,2.06021505769336e-10
"HMDB0002283",-0.999999925827795,-0.999999711656753,-0.999999996838438,-0.999999949248026,-0.999999996515085
"HMDB0002329",-0.999999260917699,3.4956732969535e-06,2.27157544517715e-09,1.45029119135283e-07,5.10750418633921e-09
"HMDB0002345",6.62199283549572e-06,2.02836262171461e-05,9.60801758334403e-06,1.38870537828063e-05,-0.999998276928442
"HMDB0002356",6.63337364417858e-06,1.95736727617728e-05,9.60256119683196e-06,1.33961921251175e-05,-0.999998273676998
"HMDB0002368",6.60856074162959e-06,2.01004832392708e-05,9.60499167467586e-06,1.37884563675156e-05,-0.999998283047213
"HMDB0002369",0.0475059556909448,0.0158921169105682,-0.945005741137684,-0.940692127698135,0.015674875781532
"HMDB0002504",-0.999999999484073,5.19391889918408e-08,-0.999999999064291,1.0099835703538e-09,-0.999999995091038
"HMDB0002639",1.75524709440697e-09,3.47614870945706e-08,2.16536271396404e-09,1.02229224325604e-09,-0.999999997173397
"HMDB0002642",-0.999999997221316,2.1350185467487e-08,-0.999999998937025,3.40072127837897e-10,-0.999999995860845
"HMDB0002656",-1.99999999917239,7.46913637130442e-08,2.9682394038769e-09,1.89539203682475e-10,1.59795971727146e-09
"HMDB0002664",9.15978222183921e-05,0.00027942373591532,6.94531221608335e-05,0.000538050259915656,0.000158450594401106
"HMDB0002666",-0.999997536019957,2.97425730461402e-06,-0.999999217753295,8.23402239218136e-07,6.320434262713e-08
"HMDB0002685",2.49624737160859e-09,8.71245898263992e-08,-0.999999998476352,-0.999999996094181,-0.999999985382036
"HMDB0002704",-0.999999999721705,-0.99999999876972,-0.999999999914699,1.01116311534474e-09,2.23774086158056e-09
"HMDB0002710",-0.996715766092253,0.000287568961695346,0.000920289797811863,5.32379513161531e-06,0.00195034292530896
"HMDB0002719",1.32462938333131e-08,-0.999999951554914,-0.999999986508784,-0.999999993493338,2.44601109236059e-08
"HMDB0002752",6.98453730738901e-07,0.0011659708456174,-0.999999598932017,0.000683718135180801,-0.999996540387806
