"","Endothelial cells","Fibroblasts","Granulocytes","Macrophages","T cells"
"HMDB0002719",0.00108946182247119,0.0101629812195481,0.00115842024537248,-0.999999992304002,0.000529229548567766
"HMDB0002752",0.00108924011578851,0.00111299861104583,0.000463498015093238,0.00232300553236681,0.00166606873507187
"HMDB0002757",1.04467274910838e-06,-0.999998017879885,-0.999999972175842,-0.999998936072883,-0.999998921063947
"HMDB0002759",-0.999999999426526,-0.999999998253099,-0.999999998088459,-0.999999997788919,-0.999999998572394
"HMDB0002786",0.154196212802236,-0.925112823174003,-0.940606171740289,0.0764213250108867,0.170681321018165
"HMDB0002802",0.0183178371311641,0.0145494372815999,-0.979755107221287,0.00390065281433657,0.0289635491183834
"HMDB0002818",-0.999263980461946,-0.99871285186923,0.00207790692927277,-0.996662525474339,-0.999949077751444
"HMDB0002820",3.29650584895401e-09,2.48816693377674e-10,5.65648868813087e-09,1.12408846538137e-09,7.34213839767397e-10
"HMDB0002823",8.2715547783971e-06,1.32631338852197e-05,1.66749544608038e-05,1.09015098458653e-05,5.00477676177186e-06
"HMDB0002833",-1.99999999207547,-1.99999660153435,-0.999999925669632,-0.999998517247541,-1.99999926589614
"HMDB0002845",-0.999998821479607,-0.999999284108543,-0.999993646725186,-0.999996911071993,-0.999996965719347
"HMDB0002886",-0.857076349125193,0.0249759128476433,0.0670829824915143,-0.959483758650872,-0.859519971373084
"HMDB0002917",-0.999999999862646,3.48316785185758e-09,2.29076490578379e-09,1.65494750544966e-09,1.02218965885972e-08
"HMDB0002923",-0.999999998603081,-0.999999996717572,-0.999999999192364,-0.999999999476375,-0.999999995049667
"HMDB0002925",0.000192503333824125,0.000285565838447772,0.000342110191655708,0.000220486508550949,3.92234278116592e-05
"HMDB0002982",9.44420264269936e-09,1.30430810294939e-08,2.67696022791634e-08,7.87005084458467e-09,3.43935982571381e-09
"HMDB0002991",0.000131052026760725,-0.999946900500666,8.52467854202071e-05,-0.999965624180691,0.000469938854621486
"HMDB0003073",0.000833817556552273,0.00131240882163102,0.00161537744911367,0.00106676133039655,-0.999431600104352
"HMDB0003080",-0.999999947730675,1.55757212687177e-07,-0.999999814763878,-0.99999996429646,-0.999999968617116
"HMDB0003125",0.0198776799060002,0.0192343221118768,-0.98184469961055,-0.991677518489169,0.0320332375963917
"HMDB0003134",-0.999999997303191,3.98789185409973e-10,1.59062913519825e-09,-0.99999999751609,-0.999999997323983
"HMDB0003141",0.154415476315775,0.029738035181806,-1.87848274592891,0.122436255893997,0.100326350082521
"HMDB0003178",2.57447944361298e-06,3.62900309087375e-06,8.61721932447758e-09,4.18455128993952e-09,-0.999999902463503
"HMDB0003192",-0.999952028697769,-0.999972820307983,-0.999948242245081,-0.999970833197247,0.000523154332092018
"HMDB0003193",6.15278974367627e-09,1.13060126746402e-08,1.95155177740133e-08,7.16505494029476e-09,3.73411517228278e-09
"HMDB0003208",-0.999997251061553,-0.999994258875893,-0.999991290331739,-0.999997036296695,-0.99999798681967
"HMDB0003224",5.86149246889894e-05,6.95877824955944e-05,4.16829679871915e-05,1.16447424006205e-05,0.000339931254873814
"HMDB0003235",1.36822627848784e-08,2.31472915949407e-08,4.19605407100457e-08,8.61813760556088e-09,4.24234643786834e-09
"HMDB0003252",2.7569208238152e-06,5.74848745742219e-06,8.72270520573229e-06,2.96856355314629e-06,2.01362389393092e-06
"HMDB0003269",-0.99999999834196,-0.999999989491637,-0.999999989398633,7.16618246851517e-09,-0.999999998536537
"HMDB0003276",1.06753144291284e-08,4.43067128590305e-09,1.88396825782005e-08,6.70702629455819e-09,3.10293603453686e-09
"HMDB0003335",-0.999993901988086,-0.999987190601979,-0.999977728622627,-0.999991550801138,-0.999993673484646
"HMDB0003337",-0.999999974467864,-0.999997819215994,-0.999996665020347,-0.999996921494166,-0.99999794996509
"HMDB0003339",0.00082362851761991,0.00118840174215345,-0.999985049211866,0.00316252187169027,0.00332780238694825
"HMDB0003345",-0.918550177663742,-0.990295738643978,-0.866689062850102,-0.98381724513251,-0.962161665492811
"HMDB0003357",2.12611840489123e-08,4.22062494607225e-08,8.8588450469312e-08,1.25625578545709e-08,5.36226546283152e-09
"HMDB0003374",-0.985723408887903,-0.993729400200929,-0.99878900082396,-0.984928510190022,-0.938476931548091
"HMDB0003375",2.995824513589e-10,-0.999999999312663,-0.999999999074645,4.87543803119892e-11,-0.999999999626391
"HMDB0003378",-0.999999919270138,-0.999999849748121,-0.999999856423745,-0.999999957344205,-0.999999991183677
"HMDB0003379",-0.999999096947018,1.93604661958674e-06,2.94342314598372e-07,-0.999996420086186,-0.999998630094137
"HMDB0003391",-0.960024052547487,-0.973982842286754,0.043735473354112,-0.931168911359219,0.032848507516103
"HMDB0003402",1.50144417753863e-06,-0.999999959074705,-0.999999782129243,2.00558751435662e-06,1.44705880057483e-06
"HMDB0003406",3.33647515616245e-10,5.24781768190036e-12,-0.999999999945134,-0.999999999640023,1.98103848811312e-10
"HMDB0003411",-1.99632072007567,-0.967752728447822,-1.96050259553094,-1.91055721742193,-0.961469584942854
"HMDB0003416",-0.999999996789239,2.91830439217081e-10,-0.999999995494707,-0.999999998819201,3.00381983044633e-10
"HMDB0003417",0.00631349659300521,-0.985466487518242,0.0035332720667266,0.00102486019937807,0.0176242749434381
"HMDB0003418",-0.999999956462578,-0.999999837298073,-0.999999740781316,1.58358072190883e-06,-0.999999942570125
"HMDB0003423",-0.997277340373705,-0.998205991815625,-0.99303672076209,0.00310318978324401,-0.994953021495447
"HMDB0003426",0.000823886052538942,0.00013402181352907,0.000558531434975815,-0.999996146901531,0.00382112754778376
"HMDB0003459",2.04219094441431e-10,-0.999999996727358,3.64966726548825e-09,-0.999999998520134,-0.999999996427122
"HMDB0003474",-0.999999997465696,3.32947883784267e-10,-0.999999995417848,3.52808533985605e-09,-0.99999999820398
"HMDB0003537",-0.999904599217093,-0.999792387585007,-0.999849617293614,-0.999982790991017,-0.999938062395454
"HMDB0003540",-0.943841338691232,-0.988567010799361,0.0158185940658702,0.0501145829558998,-0.929990009372728
"HMDB0003550",1.57997000575222e-09,3.24594235185356e-11,-0.999999998501125,2.65856369903744e-09,2.90838815519997e-09
"HMDB0003555",-0.999999996436712,-0.999999993630774,-0.999999989982126,-0.999999996407177,-0.999999998055634
"HMDB0003556",-0.999998089550658,4.62087166970614e-07,-0.999998971285888,-0.999997546816289,8.2923509130169e-07
"HMDB0003634",-0.999999999850362,3.43988499550055e-10,4.63118882575414e-10,-0.999999999975648,1.86964374366557e-10
"HMDB0003648",-0.999999999245563,1.12736930835009e-10,-0.999999998778285,-0.999999999110965,-0.999999999231433
"HMDB0003667",-1.99999999970491,6.88987607624422e-10,9.41918784881276e-10,-1.99999999995283,3.6677657756593e-10
"HMDB0003892",1.13351704877342e-09,-0.999999998760416,-0.999999996809274,-0.999999999431866,1.59386176707649e-09
"HMDB0003966",-0.999999886422701,-0.99999993981751,-0.999999684153931,-0.99999983000264,-0.999999913914581
"HMDB0004080",-0.999999998880774,-0.999999997411214,-0.999999992607276,-0.999999997842177,-0.999999999683005
"HMDB0004081",-0.999994548235195,-0.999986682179414,-0.999977838359489,-0.999996852318637,-0.999998469313211
"HMDB0004238",-0.998914396303163,0.00208535605575328,-0.99856984769888,-0.999695193379811,0.00362837237432842
"HMDB0004240",0.143068978405337,-0.97505004018191,-0.932985689508504,0.0405577089324079,0.140623382491271
"HMDB0004242",3.60264206447374e-09,6.52048413567413e-09,1.06091060811217e-08,3.29038831457596e-09,2.06658352915196e-09
"HMDB0004258",-0.999729616396196,-0.999869738381935,-0.999701984274041,-0.999915241015499,1.57895319707459e-08
"HMDB0004264",-0.999999990028393,-0.999999962766099,-0.999999916297825,-0.999999995210003,1.55982470241381e-08
"HMDB0004321",2.995824513589e-10,-0.999999999312663,-0.999999999074645,4.87543803119892e-11,-0.999999999626391
"HMDB0004362",2.84886464659532e-09,7.20943260625185e-09,1.36382125742329e-08,3.02752409885183e-09,1.36486223305581e-09
"HMDB0004385",2.66705709887089e-09,2.19258494298372e-09,5.2554605224656e-09,1.46731772394571e-09,2.09906826518849e-10
"HMDB0004461",-0.999998735391614,-0.999996186391892,-0.999991838462009,-0.999997920324683,1.69075092276907e-06
"HMDB0004666",1.91514114347267e-09,-0.999999999045725,-0.999999995023971,3.28032402418791e-09,1.28528644958474e-09
"HMDB0004673",-0.999999989383281,-0.999999962887524,-0.99999991582435,-0.999999994204715,1.51597125196133e-08
"HMDB0004688",1.78755757690392e-07,1.20716084121444e-07,-1.99999990267649,1.74325006208248e-07,1.44996911112355e-07
"HMDB0004842",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004843",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004844",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004845",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004846",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004847",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004848",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004849",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004850",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004851",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004852",2.04588766430373e-06,3.84109937806658e-06,1.37527869030142e-05,3.11491612816469e-06,1.06053092738434e-06
"HMDB0004853",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004854",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004855",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004856",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004857",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004858",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004859",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004860",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004861",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004863",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004865",-0.999999998664196,-0.999999998302509,-0.999999996662487,-0.999999999425037,-0.999999997835786
"HMDB0004911",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004912",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004913",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004914",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004915",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004916",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004917",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004918",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004919",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004920",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004921",-0.999996419300327,-0.999994462125523,-0.999984458470643,-0.999996834712863,-0.999998433409521
"HMDB0004937",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004938",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004939",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004941",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004942",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004943",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004944",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004945",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004946",1.05619157274721e-07,-0.999996671701762,-0.999991008423783,-0.999996867615663,1.13730569020384e-07
"HMDB0004958",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004960",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004961",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004962",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004963",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004964",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004965",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004966",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004967",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0004968",6.1120406604033e-07,6.83148456568475e-06,8.02363484068578e-06,2.18909977158304e-06,-0.999996072424457
"HMDB0005022",-0.9999956893687,-0.9999922147832,-0.99997896122559,-0.999991669725983,-0.999995172852033
"HMDB0005060",1.7012373927988e-06,-0.99999605024253,8.16620700230188e-06,3.49877254257374e-06,4.59926243918593e-06
"HMDB0005073",1.50908909725964e-07,2.3290807389252e-07,4.1516943753868e-07,1.56637780300672e-07,8.95508665414109e-08
"HMDB0005082",-1.99999999694758,-1.99999999584378,-1.99999999442991,-1.99999999282782,-1.99999999542578
"HMDB0005087",-0.999992322960821,-0.999996104831536,-0.999984288410553,7.47319270636499e-07,-0.999999638271084
"HMDB0005095",1.78206044897567e-08,-0.999999999223157,2.77628632756312e-08,1.28935806172973e-09,9.20051819858204e-09
"HMDB0005176",-0.99999999296275,-0.999999977804787,-0.99999997418813,1.13143733025176e-08,-0.999999982635083
"HMDB0005199",1.05900894558992e-09,1.83105953389012e-10,-0.999999997363263,-0.999999999638142,-0.999999999236682
"HMDB0005784",-0.999999456358374,3.47875412586454e-10,4.54052883481022e-09,8.95224644494885e-09,1.48169854647057e-07
"HMDB0005896",1.75272127289227e-07,6.29996366009007e-07,5.36091060603218e-07,3.32991928237283e-07,1.92055677798752e-07
"HMDB0005962",3.79418741520992e-08,5.15430730745434e-08,1.0697329217444e-07,3.38989913057811e-08,2.10043302778002e-08
"HMDB0006044",-0.999996458563789,-0.999993484874969,-0.999998818932176,-0.999998924791202,2.94239780526051e-06
"HMDB0006059",8.49568145816946e-07,-0.999999594546002,1.23113120135763e-05,9.45317020072164e-07,-0.999999858878781
"HMDB0006115",-0.999998735391614,-0.999996186391892,-0.999991838462009,-0.999997920324683,1.69075092276907e-06
"HMDB0006216",-0.999999807968913,2.98046042937783e-07,-0.99999888914579,2.59736767022966e-07,7.46204700103375e-10
"HMDB0006219",0.154415476315775,0.029738035181806,-1.87848274592891,0.122436255893997,0.100326350082521
"HMDB0006220",-0.796061613365314,-0.959587351871633,0.161982990937624,-0.836965313713484,-0.867086561250425
"HMDB0006221",-0.999999807968913,2.98046042937783e-07,-0.99999888914579,2.59736767022966e-07,7.46204700103375e-10
"HMDB0006224",8.69535354567424e-09,2.04070211140859e-08,3.80119863880127e-08,1.45858252924817e-08,7.85423365181185e-09
"HMDB0006240",-0.999999999473658,6.70974782706164e-10,1.02398463462336e-09,2.32493292134437e-10,1.10852426601436e-10
"HMDB0006254",-0.999999999686753,1.89015845500207e-10,3.077563100775e-10,1.6770688550738e-11,2.25715794011084e-10
"HMDB0006270",0.0134722728287871,0.0214730024060927,0.0265087254923691,0.017711325003315,0.00920027882998953
"HMDB0006294",0.000579545095520779,-0.99596815823481,0.00487524656004203,-0.997293421298215,-0.997184791383662
"HMDB0006327",2.06472354669906e-08,-0.999999958093711,-0.999999248448907,-0.999999964239514,-0.999999904593568
"HMDB0006344",1.99322778707768e-06,1.39203060451999e-06,4.36861194036183e-06,4.20619022068688e-06,6.7706291014559e-07
"HMDB0006472",7.66751386612114e-11,1.59495940750803e-10,1.47408051454171e-09,6.37788108616499e-10,-0.999999999539851
"HMDB0006482",1.37356202345072e-05,2.15868288682646e-05,4.61679687356695e-05,1.1210628567427e-05,0.00186337509311124
"HMDB0006483",-0.999999996183111,-0.999999999788485,-0.999999995537127,-0.999999999620425,3.22873557817252e-10
"HMDB0006525",1.47677608853457e-10,-0.999999999655837,-0.999999999529501,2.35909655884505e-11,-0.999999999816779
"HMDB0006528",2.46509397566909e-05,5.46937384953757e-05,4.78792354354003e-05,3.20611787471521e-05,-0.999996907262843
"HMDB0006543",4.76230242203529e-11,-0.999999999885613,-0.999999999837678,7.7529359218388e-12,-0.999999999941722
"HMDB0006547",1.06889945695689e-05,2.07134542627165e-06,1.49623311557263e-05,8.23853630975907e-06,-0.999994816420869
"HMDB0006552",2.27631437794958e-09,1.04929548370669e-09,1.59314854630654e-09,1.69130867495614e-09,-0.999999999663147
"HMDB0006557",1.5561508424886e-05,3.16739787106635e-05,0.000101728347773723,6.63528637862411e-05,3.22795835806729e-05
"HMDB0006740",9.00197996078295e-06,1.63763355710397e-05,1.50804859302214e-05,1.0651199160011e-05,4.8315700430795e-06
"HMDB0006790",-0.999999663987677,-0.999998986848363,-0.999999111856387,-0.999999176754567,-0.999999113753313
"HMDB0010199",1.46386008874711e-08,2.61989516157322e-08,2.84438635342015e-08,1.23110574772332e-08,-0.999999998778277
"HMDB0010216",3.5332617323744e-09,5.38149123783713e-09,9.21850841251074e-09,2.3566392493085e-09,1.71385864916895e-09
"HMDB0010316",4.06980576469088e-09,7.75871707737281e-09,1.52197299788659e-08,5.46978188448657e-09,3.02742148244169e-09
"HMDB0010384",2.39035476769434e-09,4.03186797236714e-09,1.1618809151534e-11,2.09031249028137e-09,2.1201381814385e-12
"HMDB0010708",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010709",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010710",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010711",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010712",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010713",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0010714",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0011134",-0.999999950098434,-0.999999952020566,-0.99999840592737,7.49660201551445e-07,-0.999999176557631
"HMDB0011135",-0.999999752015347,-0.999995851324983,-0.999998092740297,-0.999996529492055,-0.999999952017527
"HMDB0011175",-0.999999999542684,-0.999999998678818,-0.999999998396289,7.50088279473384e-10,2.13094985991558e-09
"HMDB0011179",3.59359880183528e-10,-0.999999998684885,-0.999999998654597,2.86367197850992e-09,3.14545630989726e-09
"HMDB0011617",-0.943841338691232,-0.988567010799361,0.0158185940658702,0.0501145829558998,-0.929990009372728
"HMDB0011631",6.32319348420606e-09,2.01092963626751e-08,5.42279668422906e-09,9.22326128080514e-09,-0.99999999938803
"HMDB0011632",-0.999999999876378,-0.99999999929486,-0.999999999959751,1.63539901135768e-10,-0.999999999983843
"HMDB0011680",4.47607897025254e-05,5.96003252336085e-05,7.75022244614823e-05,4.13127277909108e-05,3.54017712110561e-08
"HMDB0011691",-0.999999974467864,-0.999997819215994,-0.999996665020347,-0.999996921494166,-0.99999794996509
"HMDB0011733",-0.999999998332227,3.88444657674594e-10,8.76006255156246e-10,3.52400672129277e-10,-0.999999999668167
"HMDB0011745",7.86003507148293e-10,2.29616810581149e-10,-0.999999999446663,-0.999999997849382,6.74186963567721e-12
"HMDB0012225",0.00142121255484907,-0.998755205569944,0.00274114149392972,0.000703305952416605,-0.996477368546139
"HMDB0012238",-0.999999998614941,-0.99999998794114,-0.99999999717222,-0.999999996539958,-0.999999997274725
"HMDB0012253",-0.999999999999813,-0.999999999999841,1.10974687224432e-12,1.13746100714608e-12,1.97126215553843e-12
"HMDB0012254",6.69707373106504e-12,1.84680761507391e-12,-0.999999999995602,7.13750201442319e-13,2.91850452940965e-12
"HMDB0012299",0.0252723521200779,-0.980683825544058,0.0133430255703383,-0.981222869466565,-0.981310570989283
"HMDB0012305",4.66502525753941e-06,1.14566035940078e-05,1.7728068904815e-05,7.23372904214766e-06,4.54324887073679e-06
"HMDB0012320",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0012321",-0.999995339973909,-0.999988555548863,-0.999982290833664,-0.999992773924858,-0.9999954615357
"HMDB0012455",5.32200426879834e-09,8.7395409707464e-09,1.43977227813312e-08,5.45184387927822e-09,4.22995745252468e-09
"HMDB0012587",2.66705709887089e-09,2.19258494298372e-09,5.2554605224656e-09,1.46731772394571e-09,2.09906826518849e-10
"HMDB0012894",-0.999999999942427,-0.999999999964777,-0.99999999826814,1.53179885653259e-09,1.18181360706677e-09
"HMDB0012947",6.84362508959143e-07,2.99927234486379e-06,9.72489229591107e-09,1.12238615727198e-09,-0.999999897252464
"HMDB0012958",2.58883621888493e-08,-0.999999923954497,-0.999999580149921,-0.99999999085888,-0.999999901661765
"HMDB0012974",-0.999999999619592,5.20676932250152e-10,-0.999999999515743,-0.999999997411141,-0.999999999458766
"HMDB0012988",-0.999999998437234,-0.999999999059721,-0.999999991541976,-0.9999999959896,-0.999999999604156
"HMDB0013000",8.62399089836403e-10,1.64742160404178e-09,8.80781846493676e-10,3.10736990662402e-10,2.98008066049854e-09
"HMDB0013022",-0.999999999636852,-0.999999999695521,-0.999999998070408,-0.999999998157019,-0.99999999986617
"HMDB0013111",0.0252723521200779,-0.980683825544058,0.0133430255703383,-0.981222869466565,-0.981310570989283
"HMDB0013336",2.78340642408605e-09,3.5394799321238e-09,7.52493686713775e-09,-0.999999995098076,-0.999999999539798
"HMDB0013609",-0.999354911860587,0.000464251778001462,-0.998416096595115,0.00183454204645451,-0.999907686540648
"HMDB0013676",-0.999998735391614,-0.999996186391892,-0.999991838462009,-0.999997920324683,1.69075092276907e-06
"HMDB0013677",-0.999998735391614,-0.999996186391892,-0.999991838462009,-0.999997920324683,1.69075092276907e-06
"HMDB0014312",-0.999999980186956,-0.999999962439661,-0.999999933493903,-0.999999982484503,-0.999999990612757
"HMDB0014559",-0.943841338691232,-0.988567010799361,0.0158185940658702,0.0501145829558998,-0.929990009372728
"HMDB0014581",-0.999999997336471,-0.999999990445766,-0.999999985278269,1.20261297587148e-09,4.93311267425209e-10
"HMDB0014618",3.27649705475398e-05,4.93324034751657e-05,0.000131126690337422,3.05818357174993e-05,5.14635085088791e-06
"HMDB0014644",-0.99999999998823,1.42461675597307e-10,2.10934340023674e-11,1.53503997961877e-10,-0.999999999880193
"HMDB0014816",-0.999999977423359,-0.99999995471643,-0.999999911980113,-0.999999963072749,-0.999999981779536
"HMDB0014821",-0.999993883734348,-0.999987398128638,-0.99997344153984,-0.999989492247679,-0.999994638472
"HMDB0014839",-0.943841338691232,-0.988567010799361,0.0158185940658702,0.0501145829558998,-0.929990009372728
"HMDB0015002",3.50460339468801e-06,1.28150843672246e-05,2.83748592521535e-06,-0.999953249526675,3.3132892669738e-05
"HMDB0015043",-0.999999998083933,-0.999999996714049,-0.999999993490224,-0.999999997289627,-0.999999997512473
"HMDB0015044",1.59819161609316e-10,-0.99999999994365,1.04225830982149e-10,-0.999999999912874,6.97918360091775e-11
"HMDB0015227",-0.999996654448326,-0.999965763949111,-0.999994974550955,1.27521789225037e-05,-0.999807856461219
"HMDB0015230",-0.999989484176976,-0.999980855310321,-0.99999985580109,-0.999999924453097,-0.999999507765971
"HMDB0015247",1.45141788087904e-07,-0.999999903861869,5.57457524250543e-07,1.31466636499175e-06,3.46488885251485e-07
"HMDB0015252",2.89494662039403e-06,3.7565211283121e-06,-0.999997303747439,-0.999994540165206,-0.999999017691942
"HMDB0015256",1.47677608853457e-10,-0.999999999655837,-0.999999999529501,2.35909655884505e-11,-0.999999999816779
"HMDB0015360",1.47677608853457e-10,-0.999999999655837,-0.999999999529501,2.35909655884505e-11,-0.999999999816779
"HMDB0015459",0.0183178371311641,0.0145494372815999,-0.979755107221287,0.00390065281433657,0.0289635491183834
"HMDB0015503",5.26858896042003e-10,-0.999999999329689,-0.99999999897704,-0.999999999767724,-0.99999999988924
"HMDB0015532",-0.999999999695065,1.47731018138868e-10,-0.999999999764009,1.5759797950705e-10,-0.999999999703521
"HMDB0015536",3.44209640624522e-05,-0.999889978137316,0.000183286013100074,-0.999863005076632,-0.998604989880441
"HMDB0028680",2.04219094441431e-10,-0.999999996727358,3.64966726548825e-09,-0.999999998520134,-0.999999996427122
"HMDB0028752",1.47436469624113e-08,-0.99999999797411,1.85810157331705e-08,3.58585928176189e-10,9.51048119345179e-09
"HMDB0028818",1.12744853264766e-09,-0.999999995697187,-0.999999999283757,-0.999999997043169,1.82687520491931e-09
"HMDB0028823",-0.999999999721341,-0.99999999710714,-0.999999998365172,-0.999999998062197,2.52825377018954e-09
"HMDB0028848",-0.999999999467417,-0.999999999499537,-0.999999999318571,1.8827427188276e-09,2.41286992589518e-09
"HMDB0028929",-1.99999999727476,-1.99999999898617,-1.99999999809612,-1.99999999957765,2.75292391021118e-09
"HMDB0028933",-0.997684245438657,0.0395139147664189,-0.999348880053399,0.0179304407662167,-0.987994595853208
"HMDB0028940",1.0696396488356e-10,-0.999999997607957,-0.99999999959094,5.13932650607307e-10,2.37248228761458e-09
"HMDB0028942",-0.999999999825573,5.56890449524426e-09,-0.999999999911972,1.71498982354099e-09,-0.999999999848811
"HMDB0028959",0.0799434654444096,-0.957444515174637,0.000832636190738047,-0.999999999179576,5.24935742135832e-10
"HMDB0029014",6.61032707320852e-10,-0.999999998151055,-0.999999999369684,1.59291064511673e-09,1.71366744163198e-10
"HMDB0029019",-0.999999999854506,-0.999999999169542,-0.999999999293284,2.92249353533567e-09,-0.999999999974584
"HMDB0029140",1.33612388761254e-09,1.26222933371036e-08,2.3797208247147e-09,4.34975473665411e-09,-0.99999999647122
