"","Basal III cells","Fibroblasts","Macrophages"
"HMDB0033934",1,0.83903777258052,0.1517949339413
"HMDB0033951",-0.99723546823476,-0.93593073672751,-0.839115499023898
"HMDB0034227",1.22742819452029e-08,1.63525302620001e-08,-0.999999990761636
"HMDB0035924",8.35572707012288e-10,-0.999999999133097,-0.99999999742475
"HMDB0036087",2.21688069233511e-09,-0.999999999355897,-0.999999997915508
"HMDB0037138",5.91670933490974e-09,1.04680963393191e-08,3.63775375891305e-09
"HMDB0037177",0.0091548678191901,-0.975959668767501,1.70138596537407e-08
"HMDB0038660",0.000133902535811552,6.04644463677859e-05,-0.999853993365257
"HMDB0038852",5.62611022791401e-11,2.39023080529493e-10,1.15536183266706e-10
"HMDB0039463",1.22742819452029e-08,1.63525302620001e-08,-0.999999990761636
"HMDB0041627",0.0033350394300056,-0.982704523662533,0.044995509735693
"HMDB0041827",0,-0.161060323511216,-0.848354459827799
"HMDB0041861",-0.999999995887296,4.81906481463336e-09,-0.999999986020188
"HMDB0041950",-0.999999135246223,2.03172249444562e-06,-0.999998235512715
"HMDB0041991",-0.999999939922201,-0.999999927861445,3.84319189817039e-09
"HMDB0042012",-0.999999990314648,3.16424351518902e-09,-0.999999994669944
"HMDB0059597",0.927474981995472,0.842324344885795,0.508879822090736
"HMDB0059625",-0.999998260359434,2.80582994416359e-06,-0.999998910703852
"HMDB0059661",-0.993742970126618,0.0155806207946511,0.00440239598338877
"HMDB0060104",3.35308584067447e-08,1.0811727694948e-08,-0.99999999519834
"HMDB0060159",-0.999999999286614,8.47528393796585e-10,-0.999999994980828
"HMDB0060164",3.0227096663576e-10,3.83406577758861e-09,-0.999999998368981
"HMDB0060180",0.00912068775829848,-0.981852184750166,-0.971000718352905
"HMDB0060382",3.82345454698079e-08,3.14991401603539e-08,-0.999999995782828
"HMDB0060390",4.05832111462141e-10,1.08197289094699e-08,9.98216672220494e-09
"HMDB0060475",0.00499417298360353,0.00740516364863326,0.0126265766984672
"HMDB0060661",-0.999978481082177,-0.999867324630561,0.00216061889935941
"HMDB0060747",7.50920988641406e-05,8.6148222588154e-05,-0.999997891949975
"HMDB0061685",1.52001684787013e-08,4.43443240498979e-09,-0.999999991357703
"HMDB0061714",2.49330570995233e-05,2.21925119517583e-05,-0.999997693925152
"HMDB0062179",-0.999921555518017,-0.999908610011615,4.69001761487401e-08
"HMDB0062188",1.79369280657911e-08,2.09159276988299e-08,1.99121348005251e-08
"HMDB0062251",-0.998740214075895,0.062089604400587,0.154818415349939
"HMDB0062270",-0.992738540539957,0.095821328651471,0.323118996181371
"HMDB0062424",-0.999921555518017,-0.999908610011615,4.69001761487401e-08
"HMDB0062483",3.04304712784392e-07,-0.999999630663921,5.3686087885483e-07
"HMDB0062486",4.63553189631692e-07,5.9085497568046e-08,3.98167333215919e-08
"HMDB0062493",1.54626530988023e-07,6.75233132619924e-08,-0.999999978935298
"HMDB0062520",-0.99999995553236,-0.999999975673013,4.39744202585375e-09
"HMDB0062562",9.34436900869426e-08,-0.999999993754313,-0.999999989616274
"HMDB0062619",4.4560212908965e-08,2.51561239000804e-07,9.98604708985566e-08
"HMDB0062645",1.12127608492993e-05,4.97705168637123e-06,-0.999985488921797
"HMDB0062684",2.36923807545309e-08,1.00823808718159e-08,-0.999999999344924
"HMDB0062696",-0.999996276931023,-0.999999968863977,1.40256752592704e-08
"HMDB0062702",-0.999999087021657,1.33180970429566e-06,1.48933670904376e-08
"HMDB0062703",0.0989015522427028,0.0846339749028736,0.0230408965810405
"HMDB0062761",-0.999999990784794,3.80193014172409e-09,5.07039997048437e-09
"HMDB0062801",3.1069778592766e-08,1.3080170712839e-08,-0.999999995527148
"HMDB0240312",-0.999726980624743,-0.999707048778548,0.0037518888540099
"HMDB0240584",-0.999999279411933,6.82578591730584e-07,1.85963720806195e-06
"HMDB0240589",3.51709193669474e-09,8.86466957326792e-10,5.10759517819882e-09
"HMDB0240607",3.56538865061823e-08,1.00276192030038e-08,1.02460577705789e-09
"HMDB0240773",0.00118646337535803,-0.998331791217431,-0.999999984967586
"HMDB0240774",0.00105569756032175,-0.997525202581387,-0.999999933769669
"HMDB0242149",1.05396014312536e-08,-0.999999998163119,1.1841329609241e-08
"HMDB0242179",3.56538865061823e-08,1.00276192030038e-08,1.02460577705789e-09
"HMDB0242292",0.000645763581814693,0.002227611293663,0.00664680075547206
"HMDB0242325",-0.999999857234994,1.91106672234247e-08,-0.999999991197279
"HMDB0242348",2.64725508315167e-05,-0.999979171094548,-0.999918319152317
"HMDB0242363",5.60249126542849e-09,1.79912105030931e-09,-0.99999998272981
"HMDB0242392",1.44061308981996e-07,1.85445336145653e-08,-0.999999982102513
"HMDB0242411",-0.999999988056152,-0.999999993797019,-0.999999992986813
"HMDB0242414",-0.967803339518337,0.065689293001359,0.0994370076097319
"HMDB0242506",0.0447907197426271,0.0500700255575641,0.00514898868222955
"HMDB0242534",0.00506288731250638,-0.956133917166736,-0.988503408840875
"HMDB0242576",-0.999999942027226,-0.999999991196236,-0.999999982785622
"HMDB0242608",-0.999998049375702,1.40564715409388e-06,-0.999995559207754
"HMDB0242614",-1.9999999923611,-1.99999999504459,3.22963837104984e-08
"HMDB0242634",0.00596267501520185,-0.985831220048714,-0.993849471964875
"HMDB0242742",-0.99999999631991,-0.999999997523254,1.6213088710242e-08
"HMDB0243633",-0.996033761129363,0.0078869599819854,0.0132966332889262
"HMDB0244343",-0.988698280301439,0.00134997555352415,0.148626879712935
"HMDB0244347",2.46839462031803e-08,1.35433255747964e-08,3.55651089996631e-09
"HMDB0244369",-0.99999840782088,-0.999999509919186,-0.999999871453222
"HMDB0244445",-0.999999859245929,1.93863956407832e-08,-0.99999999181861
"HMDB0244465",2.96313959198044e-08,1.96998665809252e-08,-0.999999994853667
"HMDB0244522",2.27692811308241e-05,2.17513762091559e-05,-0.999997695446124
"HMDB0244553",0.00626706608738474,-0.984441756747018,-0.995603761694417
"HMDB0245099",0.00254486689393763,0.00528111175304476,0.003586723239834
"HMDB0245269",3.97225549920906e-08,1.20100878524455e-08,3.95426850349243e-10
"HMDB0245567",4.75924605913406e-06,-0.999991762841458,2.37973893565293e-08
"HMDB0245990",3.21499044628874e-08,2.38721827056292e-08,1.39709621026542e-08
"HMDB0246128",-0.993742970126618,0.0155806207946511,0.00440239598338877
"HMDB0246298",1.39586507723877e-07,-0.999999983062396,2.39242069487e-09
"HMDB0246318",1.76135808489741e-08,7.17908811846442e-09,5.23533796856603e-10
"HMDB0246552",5.91670933490974e-09,1.04680963393191e-08,3.63775375891305e-09
"HMDB0246682",-0.999999964418057,-0.999999990301796,-0.999999998265856
"HMDB0246887",6.86116760337331e-08,1.7012547903656e-08,3.73775186538066e-09
"HMDB0247113",2.28417189552407e-05,2.24560184358431e-05,-0.999932768305644
"HMDB0247117",-0.998253260425321,0.00317052710381372,0.00744636938667975
"HMDB0247192",7.02766779131956e-06,-0.999985703255401,-0.999991245315376
"HMDB0247294",6.02735542729529e-05,-0.999979088298403,-0.999998754896789
"HMDB0247474",0.000170238587510683,9.90191378534197e-05,0.000252168594996236
"HMDB0247485",6.86116760337331e-08,1.7012547903656e-08,3.73775186538066e-09
"HMDB0247706",0.0412699721564699,0.0349897706498683,0.00804348607661821
"HMDB0248410",1.477582644517e-07,1.47357354854134e-07,-0.999999994462196
"HMDB0248585",0.0105111403300429,0.00774807079020756,0.000152690353244734
"HMDB0248647",0.0261065540133202,-0.9347292156423,-0.983281720495639
"HMDB0250160",9.26031865287241e-09,3.30758338842837e-09,-0.999999999634467
"HMDB0250194",0.0227374556909924,0.0249107632468842,4.60512390944389e-08
"HMDB0250682",3.00915793390223e-06,1.80967074671181e-06,-0.9999741994311
"HMDB0250712",-0.994366978660369,-0.991588395482045,-0.987035113308634
"HMDB0250725",8.14517777395494e-06,1.82667896376602e-05,4.55645114704221e-08
"HMDB0250782",0.000233087753800755,0.000887607413234225,0.0209127572239999
"HMDB0250791",-0.995641587777395,0.00251121068213699,0.00339955481658577
"HMDB0251511",-0.988128366915016,-0.99214662651554,0.00312095476189206
"HMDB0251512",-0.997903063235497,-0.998071493474332,0.00340822060384616
"HMDB0251515",0.0347192000006492,-0.959184222648596,-0.9300546438408
"HMDB0251530",-0.999999967006449,-0.999999982431434,-0.999999997307432
"HMDB0251697",2.36177136778517e-09,-0.999999998549468,6.13167911910788e-10
"HMDB0252127",-0.999999992557101,1.04559525552164e-08,-0.999999977476184
"HMDB0252153",-0.999996467012726,6.13131423456171e-07,3.45061409469282e-07
"HMDB0252293",-0.999656121264127,-0.999767730601382,2.08893488682224e-07
"HMDB0252887",6.38462594664508e-10,-0.99999999717474,-0.999999997290895
"HMDB0253027",3.30258958639408e-08,-0.999999996931882,-0.999999985952209
"HMDB0253334",4.84962985539807e-08,3.09990730465955e-08,2.5364259079799e-09
"HMDB0253468",-0.999999985888463,7.29095025463238e-09,1.50923652207538e-08
"HMDB0254039",0.07510954638508,0.0765415611454314,-0.999999996824126
"HMDB0255048",-0.999999992060076,4.78106920431698e-10,-0.999999999702105
"HMDB0255053",-0.999999990353646,-0.999999999341121,-0.999999991516084
"HMDB0256281",2.26496927094401e-05,3.03250254594619e-07,-0.999998554382811
"HMDB0256618",-0.999999939922201,-0.999999927861445,3.84319189817039e-09
"HMDB0256817",0.000133902535811552,6.04644463677859e-05,-0.999853993365257
"HMDB0257139",6.6271071119489e-08,6.09300923565521e-08,1.34608798542669e-08
"HMDB0257594",1.90256086343243e-06,-0.999994882557689,4.18798900068008e-06
"HMDB0257686",-0.998485269845212,0.000416710527473136,0.0166212215579551
"HMDB0257923",-0.999999571735061,6.63760239648558e-07,-0.999998822293912
"HMDB0258420",6.95459799804613e-05,5.61687878241261e-05,0.000555824418689452
"HMDB0258742",3.12099621673546e-08,1.32679328400514e-08,-0.999999998123991
"HMDB0258856",3.79736410867473e-08,1.81596380332807e-08,1.1756142785582e-09
"HMDB0259219",0.0091548678191901,-0.975959668767501,1.70138596537407e-08
"HMDB0259827",3.35951101400296e-08,1.75305772644113e-08,8.68612887666848e-10
"HMDB0260267",-0.999999965949014,-0.999999973503587,-0.999999968141301
"HMDB0301757",-0.988133915283304,-0.975481691589522,-0.966318004858621
"HMDB0301760",-0.996505035293194,-0.999999963970832,6.36779816501487e-09
"HMDB0302203",0.000645763581814693,0.002227611293663,0.00664680075547206
"HMDB0302508",-0.999999997769856,6.42381798091723e-10,2.07288473882046e-09
"HMDB0302754",5.04806408561397e-08,1.6133950505988e-08,1.00148074605984e-08
"HMDB0302835",-0.999999990748379,1.5772381745798e-06,2.71277514657968e-06
"HMDB0303019",3.70530401875811e-06,3.09262325711893e-06,1.68421956753193e-08
"HMDB0303167",-0.999999990748379,1.5772381745798e-06,2.71277514657968e-06
"HMDB0303345",-0.999999160562576,7.53679867353045e-07,1.34285277693807e-06
"HMDB0303347",-0.999980365658147,4.55529628416955e-05,-0.999999591928365
"HMDB0303348",-0.999980365658147,4.55529628416955e-05,-0.999999591928365
"HMDB0303361",-0.988128366915016,-0.99214662651554,0.00312095476189206
"HMDB0303385",0.0347192000006492,-0.959184222648596,-0.9300546438408
"HMDB0303648",-0.999990043658852,-0.999994257515731,-0.999993827534908
"HMDB0303730",0.0553639517798571,0.00581546543977284,0.00291665310733203
"HMDB0303950",3.12826941495395e-05,2.24276158213905e-05,-0.999997723602404
"HMDB0303991",-0.999996124476097,-0.999986470847994,-0.999999988617609
"HMDB0304081",-0.999228333829958,0.00230440213602192,0.0039632158826334
"HMDB0304085",0.0304675648535116,-0.925896996944234,-0.970817108465776
"HMDB0304156",-0.999999974586451,-0.999999984015759,7.84055503752464e-09
"HMDB0304157",-0.999999390905941,3.49962169681351e-06,-0.999999748327951
"HMDB0304180",3.7402410515794e-05,8.78588937264994e-05,0.000173465934425367
"HMDB0304256",0.00232872548583377,-0.99923771620423,-0.997503377153281
"HMDB0304269",2.53865650349337e-05,1.91916009481734e-05,-0.999997708629047
"HMDB0304270",-0.999976826976161,4.3462068712279e-07,6.19898713352534e-06
"HMDB0304324",-0.992855513654016,0.0505156974808872,-0.921329255199962
"HMDB0304340",-0.995580781726138,-0.954163795686656,0.319236666954375
"HMDB0304356",1.08578199353173e-05,1.85528737528998e-06,7.92990792244493e-07
"HMDB0304376",2.86250201066325e-08,-0.999999993708753,-0.999999999037449
"HMDB0304424",-0.999998928122188,2.40751626989447e-06,5.65722968534955e-07
"HMDB0304435",3.41739842548773e-09,-0.999999999640232,3.02630354586367e-09
"HMDB0304443",-0.999999160562576,7.53679867353045e-07,1.34285277693807e-06
"HMDB0304496",-0.999991866145847,-0.999996272722205,-0.999973372156107
"HMDB0304547",-0.999999960115109,-0.999999994728533,-0.99999999704987
"HMDB0304632",0.00506288731250638,-0.956133917166736,-0.988503408840875
"HMDB0304722",-0.999999972437295,-0.999999990175211,-0.999999997413974
"HMDB0304771",1.27403302311223e-06,3.69703867931869e-06,-0.999863188904508
"HMDB0304810",-0.992738540539957,0.095821328651471,0.323118996181371
