"","Endothelial cells","Fibroblasts","Macrophages","Myocytes","Neutrophils","NK cells","T cells"
"HMDB0001264",0.0065856604379964,0.00834470607786747,-0.993596426315157,0.00538174186368937,0.0296061622453241,0.00393268808745043,-0.992707098622436
"HMDB0001273",6.28479352252376e-07,6.52967537400522e-07,1.21829199553637e-07,1.07738854182957e-06,2.72322815363476e-06,-0.999998684810693,-0.999999781001684
"HMDB0001274",3.72801932676369e-05,-0.99994973700078,-0.999997582816964,-0.999999794567251,6.80162550554368e-07,-0.999999999995282,2.37145727499825e-06
"HMDB0001296",-0.999999999820627,6.8207902343644e-10,1.06827413545144e-10,5.27766159644469e-10,1.20260190623539e-10,6.19613145250488e-10,2.19296931535623e-09
"HMDB0001304",0.0186719050396177,-0.996648855895309,0.00661649897171697,0.0109635244994078,0.00326500187813172,0.026495418900676,-0.986662213703346
"HMDB0001310",0.00959562787768875,-0.940157144037017,-0.967573885491342,0.0137787134062352,0.0458736018454977,-0.943739687498833,-1.99756650213931
"HMDB0001311",0.00373697635889828,-0.985879984412747,-1.99594556571867,-1.98400035787815,-1.96837058330594,-0.941390706905255,-0.969792873769576
"HMDB0001314",-0.999999739041313,1.03839148160771e-05,3.8768735373312e-06,1.96543647305428e-06,-0.999999992309005,4.92600291374056e-09,7.88045363258095e-06
"HMDB0001325",0.000114869530970051,0.000250092442882197,0.000262997680964316,0.000213190098346934,1.7691960129198e-08,-0.999999982092973,0.000114581389056485
"HMDB0001335",-0.999999976928497,2.37701218501577e-07,1.60773660107473e-07,-0.999999770819769,-0.999998926598513,-0.999999945923429,-0.999999990599204
"HMDB0001337",6.79067633934601e-09,1.38788297992847e-09,2.6930636645751e-10,-0.999999990126204,-0.999999993224656,-0.999999991687705,-0.999999965702562
"HMDB0001341",-0.996698577515813,-0.997379780465911,-0.998517813033136,-0.999328486799177,-0.998660820095617,0.00132992784379341,-0.999925871433993
"HMDB0001358",-0.887279395700366,0.0124986650608138,-0.970800743486337,0.0300311553199518,-0.901561522215147,0.026746631420638,0.0314370287009662
"HMDB0001361",2.29939635175174e-07,1.18818809351455e-07,-0.999999982418777,7.28482555121658e-08,-0.999999985444133,-0.999999890492923,1.22859352678466e-06
"HMDB0001373",-0.988970303037632,-0.973799324662571,-0.998569527036691,-0.992346162035742,-0.946952354399311,-0.975674954332898,0.0200023030278046
"HMDB0001377",-0.887586257556284,-0.907059082111371,-0.857898244459609,-0.87792120344413,-0.909180905480766,-0.862125004621079,-0.82527644846888
"HMDB0001381",-0.999999991601286,3.43776960031026e-08,1.33275891672935e-09,3.95698032999561e-09,-0.999999999381421,1.28423665713836e-09,-0.999999999113705
"HMDB0001388",0.000478601169116222,0.000594353464988765,0.000466907876615018,0.00044903547036731,0.00018523913998733,0.000328625249373233,0.00110325613447333
"HMDB0001389",-0.999997590680553,-0.999998738141641,-0.99999896906391,-0.999997859781218,6.99916508194731e-07,-0.999997617527219,-0.99999237196656
"HMDB0001397",4.57215471465983e-07,-0.999999541613652,-0.999999661067139,4.70699764632464e-07,-0.999998891568925,-0.999998580809576,2.65142850353041e-07
"HMDB0001403",6.35907703004396e-10,1.91571863006882e-08,2.89017089835826e-10,1.71209568212996e-09,9.37847066312619e-09,6.6810417799781e-10,1.91380741196141e-09
"HMDB0001406",0.000948267534343841,0.00327662617689023,0.00112208424040448,0.0014023492001717,-0.999993266351954,-0.999999834683422,0.00146967541110459
"HMDB0001414",0.0247307966045206,0.0655383595381144,0.0341033100856886,0.0148332988804282,0.178379111654583,-0.999999603141514,0.0233996658523255
"HMDB0001416",0.010919954617536,0.0260744267979068,0.00121141098309684,0.00752887150721475,0.0526184577497067,0.0241698865794959,-0.97994326158011
"HMDB0001419",7.78836862453309e-10,-0.999999987368112,-0.999999998471244,4.49742440779099e-09,4.85583198307631e-09,3.09176956329136e-09,-0.999999988782141
"HMDB0001423",-0.999734539992328,-0.999861814123857,-0.999742152008345,-0.999694661693645,-0.997729574129592,-0.99898335513393,-0.99989195400035
"HMDB0001425",-0.999999853725549,-0.999993566822896,2.31965269039519e-06,-1.99999963287717,-1.99999747693918,-0.999998912690332,1.63152046246794e-06
"HMDB0001426",8.14445375762532e-07,8.90688002879361e-06,-0.999991888555104,7.2950851677848e-06,-0.999992064529698,3.4847405798777e-06,-0.999988987180377
"HMDB0001431",1.36396631176018e-06,-0.999999995299314,-0.999998250053801,1.89597857813927e-06,1.92105905227239e-08,-0.99999771782988,-0.999997262015153
"HMDB0001432",1.0062333215948e-09,1.762606453814e-10,6.76034002330244e-10,7.32307994588286e-10,1.5393578895829e-10,2.59878509295625e-10,-0.999999985432595
"HMDB0001434",0.00038383267325464,0.000366124217229747,-0.99995532425512,-0.999994736211519,-0.999999525592595,0.000305216117085946,-0.999986218172904
"HMDB0001438",1.00590631136919e-10,-0.99999999918226,5.76824720571877e-12,1.15291884676595e-09,2.93013449858234e-09,1.64190572129301e-10,7.72199659776602e-10
"HMDB0001440",-0.999999972939064,-0.99703772744282,-0.998179174279037,-0.998574239081948,-0.999999994736784,-0.999999985688697,0.00201951432296948
"HMDB0001442",1.20100670387616e-06,9.53942605782241e-07,4.46860196657509e-09,-1.99999999692871,1.98243378641193e-08,-1.99999999837067,-1.99999989590659
"HMDB0001448",4.39390858366959e-07,-0.999999469890367,-0.999996151623086,2.38914378430779e-06,1.91753971406667e-06,-0.99999987308456,-0.999980414496923
"HMDB0001449",-0.999999999984695,5.30745021536373e-09,2.01565817865119e-09,-0.999999999943258,-0.9999999991201,2.46111746382607e-09,1.82194560210039e-09
"HMDB0001451",1.72846232674388e-09,-0.999999990845823,-0.999999998050896,3.09681747620064e-10,3.29464118534801e-09,1.71164860506259e-09,2.93864153715392e-09
"HMDB0001452",4.03437140203326e-07,-0.999993472189276,-0.999998762249214,-0.99999976528047,-0.999999818739809,-0.999997157185368,-0.999999724164479
"HMDB0001453",-0.999999855297275,1.0861926348901e-07,-0.999999998073857,-0.999999605134439,-0.999996322618289,-0.999999999000858,8.06677378056993e-07
"HMDB0001455",-0.999999999984695,5.30745021536373e-09,2.01565817865119e-09,-0.999999999943258,-0.9999999991201,2.46111746382607e-09,1.82194560210039e-09
"HMDB0001473",-0.976898208288037,-0.942608144380571,-0.971909572262804,-0.979617149168433,-0.978516024470051,-0.985388563077936,0.0363615755442406
"HMDB0001476",1.58034080006273e-08,1.36753463158403e-08,9.60365005796685e-09,8.48188306432844e-09,1.52520757657636e-08,3.76229466357661e-09,2.90629032544339e-08
"HMDB0001483",-0.999999999946082,3.28085282902266e-09,4.55422545110761e-10,-0.999999999808261,-0.999999999153607,3.38185565235247e-10,9.73720877770237e-10
"HMDB0001488",-0.99999999261161,5.53559753801168e-09,-0.99999999714569,-0.999999987682249,-0.999999989657569,-0.999999997383663,8.02578298208876e-09
"HMDB0001492",-0.999999961536121,-0.999999700379396,-0.999999914272715,-0.999999565939442,4.48097905564353e-07,-0.999999995207198,-0.999999578577861
"HMDB0001509",1.29207864916404e-06,1.16385398703212e-06,6.21315398535228e-08,-0.99999960919568,6.38893640797072e-07,1.20318810256736e-07,3.1262433373687e-06
"HMDB0001514",-0.99999938867137,-0.999995446434694,-0.999998943621547,2.88223510344514e-09,2.0547091336949e-09,-0.999999990670132,-0.999998381761626
"HMDB0001517",-0.999998437927766,4.50124437066357e-07,2.88546873521201e-05,-0.999997577992163,-0.999999996615808,1.19845639663746e-07,-0.999977269197887
"HMDB0001520",0.000524952408884561,0.00207905263963269,-0.999999957864172,-0.999995658815452,3.70815218877232e-08,8.12232407851003e-08,0.000657657345545307
"HMDB0001545",0.00733437258838894,7.16707179742318e-06,0.021967811580754,0.00891679597932824,-0.999224631778668,0.041853619263026,0.0211747715022321
"HMDB0001546",-0.999968004328742,-0.999981658241708,3.42424846638713e-05,-0.999987753846163,-0.99994964456928,1.19624953733218e-09,-0.999983125095771
"HMDB0001547",2.07260801625264e-11,-0.999999998504294,-0.999999997654754,1.1896227440029e-09,1.64977590169281e-09,-0.999999996956881,-0.999999999828551
"HMDB0001565",-0.99957062620401,0.000114366673693482,0.000181801118455352,-0.999950823642536,0.000959362178297599,3.42279628951619e-06,-0.999988732542162
"HMDB0001586",0.000191849852473659,0.000244434995144851,4.67319663577796e-09,7.98207275632188e-09,1.15947721031851e-09,3.93199944273269e-09,5.93989399471682e-05
"HMDB0001644",-0.99999952275002,-0.9999977162486,-0.999999353299351,6.74217461326879e-07,9.41362116919435e-09,-0.99999999490208,6.39336903552883e-09
"HMDB0001659",3.50735765380024e-06,3.11965364311772e-05,1.76758151904964e-06,1.32821051092097e-06,3.22457404790147e-06,6.42785206827144e-06,9.22649235717022e-06
"HMDB0001721",-0.999995697330182,-0.999995448132482,0.00134328142165411,-0.999994957530798,-0.999884231069478,-0.999993385723665,-0.999749734714709
"HMDB0001830",2.02076450227178e-09,-0.999999997139346,-0.9999999984733,-0.999999999447174,-0.999999999745326,-0.999999990807767,-0.9999999993296
"HMDB0001842",-0.999999999988311,-0.999999999962902,-0.999999999901661,-0.999999999946346,-0.999999999814124,2.41203137346402e-11,9.95796617764285e-12
"HMDB0001851",-0.936545864043309,-0.926722304597556,-1.96733905809507,-0.944664943388949,0.0604428164027475,-0.977729226048507,-1.98260558573465
"HMDB0001852",0.0420146935497471,-0.994848669681687,0.0117967219386174,-0.985334419617108,0.0342268620956538,-0.98005914797976,-0.991004677614334
"HMDB0001855",-0.999999999412525,-0.999999999005488,1.92305283160805e-11,-0.999999997835548,-0.999999999274725,7.32294779750137e-10,-0.999999999567735
"HMDB0001858",-0.999999998455184,4.05198826376432e-10,1.41896923113865e-11,-0.999999998982548,-0.999999998505048,-0.999999999604708,-0.999999999769468
"HMDB0001870",-0.99999731257923,-0.999994286089306,-0.999996092814854,-0.999994229872467,-0.999998659771897,-0.999998352088337,-0.999995426421082
"HMDB0001874",0.05530025987704,0.021971920507605,0.0499806404943378,-0.999999967629992,0.17028252519318,-0.920576040774201,0.0310833385082869
"HMDB0001875",5.65730578897198e-07,-0.999994717359685,2.46690648902335e-06,-0.99999505473363,6.81920364918103e-06,-0.999998579248067,-0.99999779075057
"HMDB0001877",5.84282106127246e-06,-0.999947801093763,-0.999955411211068,-0.999989461694742,-0.999971611697482,-0.999966110556076,3.23685698618558e-05
"HMDB0001882",-1.9994753805945,-0.999957119546001,-1.99935534992898,-1.99996423112002,-1.99993589893644,-0.999980853622803,-0.999596578994305
"HMDB0001893",-0.999999998325704,9.07412762744276e-08,-0.999999998878635,-0.999999973482914,8.08789532987688e-09,-0.999999999973655,-0.999999992030595
"HMDB0001896",6.762931108857e-10,-0.999999998658886,-0.999999999156251,-0.999999999077052,3.6242682654158e-10,-0.999999999457057,5.69757317026843e-10
"HMDB0001903",-0.999999999678474,5.99200391397481e-10,-0.999999999320458,-0.99999999953746,-0.999999996459993,-0.999999999955401,-0.999999999473612
"HMDB0001913",2.35230285059056e-10,2.57932155195362e-10,7.12816728896438e-10,-0.999999999329424,5.93732400870364e-10,-0.999999999879527,-0.999999999885886
"HMDB0001921",-0.999999999988311,-0.999999999962902,-0.999999999901661,-0.999999999946346,-0.999999999814124,2.41203137346402e-11,9.95796617764285e-12
"HMDB0001967",-0.994816722837621,0.104426661888032,0.131803712953173,-0.914960859748513,0.334899872968204,0.258158302379689,-0.968009385243912
"HMDB0001976",5.84282106127246e-06,-0.999947801093763,-0.999955411211068,-0.999989461694742,-0.999971611697482,-0.999966110556076,3.23685698618558e-05
"HMDB0001999",0.00033575024589011,-0.999906532313867,1.28633582445402e-05,0.000175863082146364,-0.999924110680087,-0.999971345024558,5.26514952988812e-05
"HMDB0002003",4.7321744631186e-06,3.9166175778647e-06,1.88663530210639e-06,4.52497210329605e-06,1.71606424894878e-07,1.94808803822668e-06,1.25579027547317e-05
"HMDB0002024",-0.999999999690751,-0.999999997585243,-0.999999999506333,-0.999999999869004,3.1302474488897e-09,2.17361870817028e-09,5.13170404820637e-09
"HMDB0002027",1.47563359131485e-10,3.02681203787047e-11,5.08293488307697e-10,-0.999999999527794,2.12921215734429e-09,-0.999999999568346,5.49400836208158e-10
"HMDB0002031",6.83477063793048e-10,-0.999999992682789,-0.999999997013321,1.23148653166278e-09,-0.999999999929847,-0.99999999495039,-0.999999993493594
"HMDB0002035",-0.999999997551845,-0.999999999764312,-0.999999999345002,-0.999999994019687,-0.999999995403686,5.78705269520667e-10,-0.999999997613129
"HMDB0002059",-0.999999998010359,-0.999999992939286,-0.999999997149581,-0.99999999794592,1.48959452666671e-09,-0.999999996154438,-0.999999996804548
"HMDB0002078",2.21251760554949e-10,-0.999999992471907,1.38322683258952e-09,-0.999999997691501,3.18951626014062e-09,1.33797838257133e-09,4.69257657569974e-09
"HMDB0002092",1.76889523981007e-06,-0.999958604503688,-0.999997116141353,1.87982961064332e-07,2.0165391099993e-09,-0.999999720757331,9.42190988071603e-07
"HMDB0002103",-0.999999779483928,-0.999999521185686,-0.999999651841676,-0.999999680023519,-0.999999650646249,-0.999999828947965,6.07348581591216e-07
"HMDB0002111",-0.884207475378119,-0.534975899948506,-0.80167824161242,-0.81974457579344,-0.714553269338655,-0.660195647626034,-0.846218041009053
"HMDB0002134",4.99691442574019e-09,-0.999999986716875,-0.999999999453613,-0.999999998284963,2.63736508620784e-09,-0.99999998926213,-0.99999999842823
"HMDB0002152",-0.887279395700366,0.0124986650608138,-0.970800743486337,0.0300311553199518,-0.901561522215147,0.026746631420638,0.0314370287009662
"HMDB0002158",-0.987643223275666,-0.999999993682299,-1.99999999761699,-1.99999999191717,0.0269880115324007,0.0283117224419662,-0.996091093954424
"HMDB0002179",-0.875146142836938,0.0275849823930086,-0.923080788476527,0.0304882970279518,0.078332854614754,0.113618545517143,0.0107026962855194
"HMDB0002183",-0.999475492632447,4.27866415916101e-05,-0.999355444261394,-0.99996434865638,-0.999935933090479,1.90783046073633e-05,0.00040300364666793
"HMDB0002190",-0.999999996813213,5.11620487918575e-09,1.73674673974805e-09,2.57300087911091e-10,-0.999999991933325,-0.999999997147519,-0.999999993624314
"HMDB0002200",-0.999999665904124,1.20906615576809e-06,6.58585119763951e-10,-0.999998747870459,-0.999999999973454,1.80931329176411e-09,4.57023532225033e-09
"HMDB0002211",0.0123617694988723,-0.999999996407849,7.89747799620373e-10,9.75937493798376e-10,-0.973031849911809,-0.971709117039431,0.00388502879986751
"HMDB0002212",-0.999999742399376,6.35620561129056e-06,-0.999992110047236,9.61153981138683e-06,-0.999999381627204,1.9096320514345e-06,1.01131025997603e-05
"HMDB0002226",3.89335101235472e-06,2.42054575123021e-06,-0.999982000271562,7.07459294372306e-06,-0.999951966403009,-0.999999799356351,3.48797077592062e-05
"HMDB0002231",4.73937902023712e-06,1.00055123372418e-06,9.87359639174126e-07,8.61948700707543e-06,2.30799345097941e-06,1.95303438792321e-06,1.00136887570873e-05
"HMDB0002232",-0.999999996813213,5.11620487918575e-09,1.73674673974805e-09,2.57300087911091e-10,-0.999999991933325,-0.999999997147519,-0.999999993624314
"HMDB0002243",2.52657955363314e-07,-0.99999917341933,-0.999999499682639,4.36859324915414e-07,-0.999997882597901,-0.999998796226034,-0.99999962103015
"HMDB0002259",4.54466053611141e-06,-0.999997210444805,-0.9999990538291,4.01354754751403e-06,-0.999999848937317,1.06247364916974e-06,8.69042424128861e-06
"HMDB0002275",-0.99999999718341,1.12876359036717e-08,5.5699378756949e-09,5.69822125961702e-09,-0.99999999083305,1.06855703439796e-08,-0.99999999750622
"HMDB0002283",-0.999999983903871,-0.999999961822175,-0.999999960197286,-0.999999896094146,-0.999999961214692,-0.999999967692273,-0.999999949443183
"HMDB0002329",5.64591830666354e-10,1.14383794798197e-08,-0.99999998763346,3.68954831130714e-09,3.45411069242237e-10,6.10309886781413e-07,-0.999999974332848
"HMDB0002345",4.73959154315532e-06,4.30471830128843e-06,2.34869731925058e-06,3.95357320818479e-06,-0.999999902611613,1.95554134179164e-06,1.25453037365021e-05
"HMDB0002356",4.73839086134223e-06,2.97484614262679e-06,3.34535158963672e-06,4.1928086258812e-06,-0.999999982049368,1.95435351610596e-06,1.10360821169153e-05
"HMDB0002368",4.74427396101839e-06,5.13667287395883e-06,8.65010479260759e-07,4.12701562172093e-06,3.62244380418967e-07,1.95333304275054e-06,1.19813778471885e-05
"HMDB0002369",0.0420146935497471,-0.994848669681687,0.0117967219386174,-0.985334419617108,0.0342268620956538,-0.98005914797976,-0.991004677614334
"HMDB0002504",2.05752470277439e-10,3.26340083906293e-09,7.10822534519933e-10,2.58237270338379e-10,-0.99999999937932,1.73421297288122e-09,1.18936976842439e-09
"HMDB0002639",7.7578676640273e-10,5.45238118204335e-09,2.18987735021008e-09,1.07903837634643e-09,-0.999999998244247,1.5949207641307e-09,2.94246836043718e-09
"HMDB0002642",-0.999999999442305,-0.999999999714963,-0.999999999101911,-0.999999998203975,-0.999999999783133,3.80437922957819e-10,-0.99999999907244
"HMDB0002656",-1.99999999920532,1.28271455194475e-08,1.38212888486906e-09,-1.99999999767088,-1.9999999954365,2.40802610337183e-09,3.41714371637494e-09
"HMDB0002664",0.00012700140399663,2.88852255174644e-05,0.000152211643919748,6.50464006308642e-05,4.41603157857478e-06,1.14053259543144e-05,0.00011019589638346
"HMDB0002666",-0.999999815943562,1.0981397751164e-06,-0.999999398385381,-0.999998892067899,-0.999996473343253,-0.999998277058712,-0.999998532382271
"HMDB0002685",-0.999999998542509,1.67023537700505e-08,4.50507162467408e-09,-0.99999999171949,-0.999999994914275,4.1566875918349e-10,-0.999999998777417
"HMDB0002704",1.03432073901441e-09,-0.999999999285563,-0.999999999866415,1.89117523570729e-09,1.68177920424687e-09,-0.999999998973986,-0.99999999925004
"HMDB0002710",0.0014667194972903,0.00137734402995628,0.0015906538710187,0.000849461743381165,-0.999444512082401,-0.999219050225553,-0.998856829503678
"HMDB0002719",0.00350856454363234,-0.999998463041329,-0.999999997099569,5.91427807125315e-09,1.76780811611002e-09,6.0875891617753e-09,0.00457084752273069
"HMDB0002752",0.000129351731401907,0.000480312687687683,0.000469628537189139,-0.999999145353428,0.0024448536427161,9.13828359772042e-07,0.00020579964467315
"HMDB0002757",2.93615549686043e-08,-0.999999977473233,3.82792897618953e-07,1.87298799514454e-06,-0.999999538114703,-0.999999568127795,9.82806857201926e-07
"HMDB0002759",-0.999999999854992,-0.999999999737569,1.08318492023569e-09,-0.999999998647735,-0.999999997778163,6.01256897066541e-10,6.14690109235198e-10
"HMDB0002786",0.124945803437437,-0.972435315284842,0.0769758547381853,-0.969534134781077,-0.921724790412891,-0.886465062690796,-0.989305176736758
"HMDB0002802",-0.999999999884299,0.0385007752921651,2.62370539468873e-09,0.00344441655119121,-0.999999992325495,-0.986650978372547,-0.992163978765679
"HMDB0002818",0.000431208846186953,0.00557493280967887,0.00149903213013916,0.000182299667408346,-0.995804374896654,0.000364188993754179,-0.998542748402032
"HMDB0002820",-0.999999999927133,3.60408678727361e-10,7.55281342861046e-12,2.11436962869031e-10,5.49903971348212e-10,6.17119386886452e-10,2.0411121244479e-09
"HMDB0002823",4.7405718163603e-06,3.61227869735955e-06,2.38399040586419e-06,5.25889159752235e-06,5.14559283597106e-08,1.9536520083456e-06,1.06425309063421e-05
"HMDB0002833",1.58548326741699e-07,-1.99999997111419,-1.99999943113141,-0.999999808925097,1.32910650073584e-08,-0.999998862501219,-0.999999896452262
"HMDB0002845",-0.999999844406242,-0.999998064420684,4.24991139367194e-07,-0.999996488610578,2.64292549970672e-06,1.1413078941067e-06,-0.99999924787916
"HMDB0002886",-0.837704958050075,0.0172679532322538,-0.961764908682775,0.0486921271513075,0.154458643972129,0.157212485268031,-0.994518097841617
"HMDB0002917",9.34205050346337e-11,-0.999999997909686,-0.999999999330926,-0.999999998469107,4.6582760806843e-09,-0.99999999826858,-0.999999998382075
"HMDB0002923",-0.999999999702131,2.37337498603868e-09,-0.999999999216392,2.70255167100992e-09,9.32608305495117e-09,1.37186160663451e-09,8.38223905987491e-09
"HMDB0002925",7.06180259596263e-05,-0.999952379995161,-0.999915680750548,6.14068870945042e-05,-0.999906303714419,-0.999967988575898,0.000245034684255046
"HMDB0002982",-1.99999999926722,1.29579359458054e-08,1.38892285378119e-09,-1.99999999766765,-1.99999999542422,2.40906573003886e-09,3.29609485309382e-09
"HMDB0002991",0.000142117233801452,0.000197494141619453,0.000137745556997111,0.000123566832197775,0.00046921041569066,-0.999911035287073,0.000111896112772682
"HMDB0003073",0.000483156673045257,-0.99938833162556,-0.999514706684456,0.000451999672357628,-0.999800527108834,-0.999661868558507,0.00111831875503784
"HMDB0003080",3.46011392390417e-07,-0.99999870703881,-0.999999966252196,1.20578807168046e-06,2.22410842656126e-08,-0.999999879249681,-0.999999936071553
"HMDB0003125",0.00208834765652358,-0.958307054542467,0.0155126065430689,-0.972226833065661,-0.936138232832971,-0.993377167311437,0.021595841180486
"HMDB0003134",-0.999999999482662,1.10317932253093e-09,8.04254080557291e-10,4.37720365934504e-10,3.77568281534241e-09,2.64759908829773e-09,1.21263526136393e-09
"HMDB0003141",0.0829990221569225,-1.99045670076685,0.0221923545935459,-1.97585599668966,0.07014094377413,-1.97428164380797,-1.97857382903463
"HMDB0003178",-0.999999717074603,6.8085580852626e-09,6.98736118354116e-09,-0.999999992494618,-0.999999997931393,5.4999707736643e-09,1.81225752877826e-08
"HMDB0003192",-0.999998437927766,4.50124437066357e-07,2.88546873521201e-05,-0.999997577992163,-0.999999996615808,1.19845639663746e-07,-0.999977269197887
"HMDB0003193",6.66977016240018e-10,7.99862114529126e-09,1.83611050292999e-09,8.96762490714457e-10,-0.999999997888399,2.67262606805701e-09,5.28860946046593e-09
"HMDB0003208",4.03437140203326e-07,-0.999993472189276,-0.999998762249214,-0.99999976528047,-0.999999818739809,-0.999997157185368,-0.999999724164479
"HMDB0003224",0.000161811806429882,0.000302883350266413,0.000197423012670163,1.48221158319591e-05,3.35841551934507e-08,0.000222695547803925,0.000386071687431572
"HMDB0003235",-0.999999995492807,2.2983047652973e-08,5.33438761859718e-09,1.49161172930387e-09,-0.999999990678292,-0.999999999942751,7.98119559150361e-09
"HMDB0003252",-0.999999595755782,6.52958810965924e-06,1.23840704820577e-06,2.30387574803723e-07,1.7335538728853e-07,2.8430347535358e-06,2.75973957751675e-07
"HMDB0003269",-0.99999999261161,5.53559753801168e-09,-0.99999999714569,-0.999999987682249,-0.999999989657569,-0.999999997383663,8.02578298208876e-09
"HMDB0003276",-0.999999999787498,1.6132992421854e-08,8.17164733702802e-10,-0.999999995767604,-0.999999997283837,4.21099724998626e-09,9.05854575783424e-09
"HMDB0003335",-0.999996268750391,-0.999980892091503,-0.99999828002204,-0.999998617785759,-0.999965384865401,-0.999999998712115,-0.999982234717845
"HMDB0003337",-0.999999608894963,-0.999998811315725,1.22964146894518e-06,2.64235879343024e-06,9.67490556411865e-07,2.34767439205281e-06,-0.999996801478535
"HMDB0003339",-0.999919891933082,0.00382664447407406,0.00250564553933142,0.0011467152859956,0.00321793110709016,-0.999999998242975,-0.999193101933445
"HMDB0003345",-0.963762286638242,0.0180133410598863,-0.935159545996714,-0.964814783792255,-0.931951344891311,-0.945293622562064,0.00600613086987681
"HMDB0003357",-0.999999999091262,3.61586624725155e-10,1.48424422001166e-09,-0.999999999430566,-0.999999998522588,-0.999999999354393,2.63808148096796e-09
"HMDB0003374",-0.977749460129257,-0.945407339048473,-0.969960505998317,-0.985177943077171,-0.822699448150434,7.80428656686896e-09,-0.978247362810283
"HMDB0003375",4.73796435463136e-10,4.96110146529551e-10,1.42578406361992e-09,-0.999999998658673,1.18047665216373e-09,-0.999999999750123,-0.999999999761513
"HMDB0003378",1.06932871619063e-09,-0.999999995574884,-0.999999987916568,-0.999999992759825,-0.99999998486949,-0.999999999788558,2.78767004005491e-09
"HMDB0003379",6.28479352252376e-07,6.52967537400522e-07,1.21829199553637e-07,1.07738854182957e-06,2.72322815363476e-06,-0.999998684810693,-0.999999781001684
"HMDB0003391",0.00691885595529564,0.00372001130293451,-0.897780063208313,-0.928736955820693,0.00275495301077122,-0.962648476233187,0.0466696725034375
"HMDB0003402",-0.999999289015239,-0.999998227313544,-0.999999704873917,-0.999997951468159,-0.999999165427576,-0.999999688012546,1.12959357952489e-06
"HMDB0003406",1.45606561580176e-10,1.29787122910257e-10,-0.999999999834421,1.10160324362391e-10,-0.999999999223184,1.37136912230792e-10,4.43101786668397e-11
"HMDB0003411",-0.983946087559301,-0.964112084150109,-0.936171336425758,-0.971201518883032,-0.995758042286706,-0.999164020711599,-1.96305548189189
"HMDB0003416",4.00836541375088e-10,-0.999999997142716,-0.999999998789437,3.3283341602643e-10,1.20714479788747e-09,-0.999999997237362,-0.999999995467317
"HMDB0003417",-0.990339217306179,0.00335717549514194,-0.982608708126877,-0.956227453503821,0.0167356530315399,-0.95458656208098,0.0245796431281138
"HMDB0003418",2.43385436049729e-07,-0.999997767029032,-0.999998963793194,6.00741877332571e-07,1.75763627402846e-08,-0.999999996300483,1.14584235865554e-09
"HMDB0003423",-0.996595065791196,0.0056768139471288,-0.999514927682225,-0.997309759520204,-0.996329109056375,0.00216444480023997,-0.994488891311109
"HMDB0003426",0.000457790626580623,0.000363057107587216,0.000364421426514506,0.000208898180632444,0.000413788949153409,0.000978527871425002,5.00662217099753e-05
"HMDB0003459",6.35356909782434e-10,-0.999999987361993,-0.999999997664355,-0.999999998241755,-0.999999995561521,1.47660952753647e-09,-0.999999999186555
"HMDB0003474",-0.99999999842109,-0.999999995296707,6.67725976686251e-10,-0.999999998495342,5.02856564155535e-09,-0.99999999672886,-0.999999995579116
"HMDB0003537",2.91891920112598e-08,-0.999999420224549,-0.999999207424194,-0.999999991441793,-0.99999999083608,3.63875084225429e-08,-0.999892531226673
"HMDB0003540",-0.940109743403214,-0.997185462936822,-0.983582611116631,0.00112367809074767,0.207085559808928,-0.996794003665782,-0.998040940188285
"HMDB0003550",-0.999999999617609,-0.99999999886819,1.32093558340689e-09,1.23819165773057e-09,6.76407945714586e-09,3.4081446875976e-10,4.67656875104642e-09
"HMDB0003555",2.17748244166978e-10,-0.999999994815556,-0.999999998642897,2.45158995026634e-10,1.63399000382646e-09,-0.999999997700188,-0.999999998946462
"HMDB0003556",1.60920219356111e-07,-0.999998542327277,-0.999999040083198,-0.999999241987026,1.65690943132014e-06,-0.999999474426725,-0.999996213236717
"HMDB0003634",-0.999999999763371,-0.999999999752222,-0.999999999287727,6.71198324031377e-10,-0.999999999410291,1.25071301667272e-10,1.19372392562557e-10
"HMDB0003648",4.68336874441936e-10,-0.999999999761155,6.17680380069227e-12,1.19206931654235e-09,2.56851911545381e-09,7.20069392477439e-11,7.83740239216341e-10
"HMDB0003667",-1.99999999953007,-1.9999999994847,-1.9999999985756,1.34232104509941e-09,-1.99999999881359,2.41303679825425e-10,2.28576119315662e-10
"HMDB0003892",-0.999999999642978,2.42611635736955e-09,3.72832604954885e-11,-0.99999999662037,-0.999999993957321,7.30066573785456e-10,-0.999999997904713
"HMDB0003966",-0.999999952474385,-0.999999952711195,-0.99999995247358,-0.999999898750203,-0.999999982055085,-0.999999970898636,-0.99999994016628
"HMDB0004080",-0.999999999310651,1.82944007144123e-09,3.21079665555263e-09,7.75725380526331e-10,-0.999999995672641,-0.999999999806727,7.10751710794687e-10
"HMDB0004081",-0.999997571304553,-0.99999783808755,-0.999998600152668,-0.999997140849677,2.09907491832739e-06,-0.999997056943356,-0.999992177155807
"HMDB0004238",0.0014667194972903,0.00137734402995628,0.0015906538710187,0.000849461743381165,-0.999444512082401,-0.999219050225553,-0.998856829503678
"HMDB0004240",0.162414583952828,-0.982744503513225,0.0382630778093009,-0.95134393878862,-0.84565609896394,-0.842903259945228,0.00548594511222927
